,ngram,count
8624,NOUN ADJ PART ADJ,12
8625,X PRON PART PUNCT,1
8626,VERB NOUN PART PRON,27
8627,NOUN PART PRON PRON,3
8628,NUM X PROPN NOUN,5
8629,ADP PROPN NUM VERB,7
8630,DET NUM PUNCT PUNCT,1
8631,NUM PUNCT PUNCT PRON,7
8632,ADJ PART NOUN PRON,5
8633,NOUN ADV PRON ADV,9
8634,PROPN PART PUNCT VERB,25
8635,PRON PUNCT PROPN _,2
8636,ADV NOUN ADV ADJ,5
8637,PUNCT ADP NOUN _,22
8638,NUM ADP DET NOUN,13
8639,NOUN PUNCT ADP PART,3
8640,PUNCT ADP PART VERB,3
8641,NOUN NOUN PART SCONJ,2
8642,NOUN PART SCONJ VERB,6
8643,PART SCONJ VERB VERB,2
8644,SCONJ VERB VERB ADJ,17
8645,PUNCT NOUN DET NUM,15
8646,NOUN PROPN ADJ ADJ,3
8647,ADJ ADJ NOUN PROPN,18
8648,PROPN PROPN NOUN DET,8
8649,PUNCT NUM VERB PROPN,13
8650,NOUN PROPN NOUN DET,7
8651,ADP VERB PART ADP,10
8652,CCONJ DET DET PROPN,1
8653,DET DET PROPN NOUN,7
8654,PROPN PUNCT ADV ADJ,5
8655,ADJ PART ADJ ADJ,4
8656,NOUN PRON VERB DET,17
8657,VERB VERB PRON ADJ,19
8658,VERB PRON ADJ NUM,3
8659,PRON ADP NOUN DET,3
8660,PROPN PUNCT ADP ADP,9
8661,PUNCT ADP ADP VERB,9
8662,ADP ADP VERB NOUN,12
8663,DET NOUN DET NUM,5
8664,PRON ADV X PRON,15
8665,NUM ADV NOUN ADP,1
8666,NUM PUNCT NOUN ADP,19
8667,PART DET NOUN _,6
8668,VERB DET PROPN ADP,2
8669,PROPN DET NOUN PROPN,5
8670,DET NOUN PROPN VERB,22
8671,VERB PROPN ADJ VERB,5
8672,CCONJ PROPN NOUN DET,4
8673,PUNCT SCONJ PRON ADP,19
8674,ADP NOUN ADV PART,5
8675,X VERB NOUN ADP,2
8676,ADP PRON NOUN ADP,8
8677,ADP PROPN ADJ VERB,3
8678,PROPN ADJ VERB PROPN,1
8679,ADJ VERB PROPN PART,3
8680,PUNCT ADV PROPN ADP,19
8681,CCONJ ADV VERB _,5
8682,DET ADJ NOUN CCONJ,30
8683,X PROPN PRON NOUN,1
8684,PRON X NUM ADJ,2
8685,X NUM ADJ PART,3
8686,NUM PUNCT CCONJ NUM,10
8687,PUNCT CCONJ NUM PUNCT,6
8688,DET ADP DET NUM,2
8689,ADV PUNCT PROPN PART,21
8690,VERB ADV ADV X,5
8691,ADV X VERB ADJ,5
8692,X VERB ADJ PART,6
8693,PROPN NUM VERB NUM,2
8694,NUM VERB NUM ADJ,1
8695,NOUN NOUN PROPN PRON,14
8696,NOUN PROPN PRON VERB,9
8697,ADP ADV ADP PROPN,11
8698,ADV DET PROPN PROPN,3
8699,PROPN ADP VERB PRON,6
8700,NOUN ADV PUNCT PUNCT,6
8701,ADV PUNCT PUNCT PUNCT,5
8702,PART ADJ PROPN PART,3
8703,NOUN CCONJ PUNCT _,6
8704,CCONJ PUNCT _ _,9
8705,NUM ADV ADV ADV,16
8706,X PRON VERB PROPN,12
8707,PROPN ADV X PROPN,9
8708,PUNCT ADP NUM PART,7
8709,PRON PUNCT PROPN PROPN,5
8710,PROPN PRON ADV ADP,5
8711,VERB DET DET ADP,5
8712,DET DET ADP NOUN,5
8713,ADV X VERB CCONJ,12
8714,PRON ADV ADP ADJ,24
8715,PRON PUNCT VERB ADP,3
8716,PRON PROPN NOUN ADJ,1
8717,ADV PRON ADV PRON,5
8718,PRON ADV PRON ADP,3
8719,VERB VERB PUNCT X,9
8720,PUNCT X NOUN PUNCT,11
8721,X NOUN PUNCT PUNCT,4
8722,ADP VERB PRON PUNCT,6
8723,ADP ADP NOUN ADJ,5
8724,NUM VERB PROPN ADJ,10
8725,PUNCT PRON X VERB,24
8726,NUM VERB ADP PRON,7
8727,ADP PRON PART NUM,16
8728,PRON PART NUM PUNCT,3
8729,PUNCT NUM NOUN ADJ,8
8730,VERB PUNCT PRON PRON,4
8731,ADV PROPN NUM NUM,13
8732,PROPN NUM NUM NUM,16
8733,NUM NUM NUM ADP,6
8734,VERB NUM PART PROPN,30
8735,NOUN PUNCT SCONJ ADP,17
8736,PUNCT SCONJ ADP PRON,1
8737,SCONJ ADP PRON VERB,4
8738,CCONJ ADV NOUN NOUN,5
8739,PROPN VERB DET PROPN,18
8740,ADJ NOUN NOUN PRON,4
8741,NOUN PRON ADV PUNCT,6
8742,ADV SCONJ PRON VERB,19
8743,VERB NUM NOUN _,18
8744,X PART VERB PUNCT,3
8745,NOUN DET NOUN PRON,4
8746,SCONJ VERB ADP DET,3
8747,PUNCT PRON ADV DET,4
8748,PRON ADV DET NOUN,14
8749,VERB PROPN CCONJ DET,21
8750,PROPN CCONJ DET NUM,20
8751,DET PROPN PART PUNCT,7
8752,PART PRON NOUN PUNCT,19
8753,ADP NOUN ADV ADJ,17
8754,ADV VERB CCONJ NUM,3
8755,NOUN PUNCT CCONJ CCONJ,1
8756,PUNCT CCONJ CCONJ VERB,1
8757,CCONJ CCONJ VERB PART,1
8758,SCONJ NOUN X VERB,3
8759,ADP NUM PUNCT PROPN,2
8760,ADP SCONJ PROPN VERB,1
8761,ADJ PROPN VERB PART,14
8762,PART PUNCT PRON CCONJ,6
8763,PUNCT PRON CCONJ VERB,2
8764,PRON CCONJ VERB ADP,1
8765,PUNCT ADV ADV DET,19
8766,CCONJ NOUN CCONJ VERB,6
8767,NOUN PUNCT VERB X,32
8768,NOUN NOUN PRON ADP,11
8769,NOUN PRON ADP PROPN,21
8770,PUNCT PRON ADV PART,4
8771,PART VERB ADV PROPN,4
8772,VERB ADV PROPN PART,13
8773,PART DET VERB VERB,8
8774,ADV VERB ADJ ADP,5
8775,VERB ADJ ADP PROPN,3
8776,ADJ ADP PROPN NOUN,1
8777,ADP PROPN ADP PUNCT,4
8778,NUM VERB VERB CCONJ,8
8779,PUNCT PRON PART DET,2
8780,CCONJ PROPN PART PUNCT,27
8781,NOUN ADP PRON PROPN,7
8782,ADP PRON PROPN PART,3
8783,PROPN PART ADJ NUM,8
8784,VERB NUM ADV PUNCT,2
8785,NUM ADV PUNCT PUNCT,1
8786,PROPN DET NOUN SCONJ,1
8787,ADV SCONJ PRON NOUN,2
8788,PUNCT ADV PUNCT CCONJ,2
8789,ADV PUNCT CCONJ PUNCT,1
8790,ADJ PROPN NOUN _,4
8791,PUNCT NUM ADV NUM,2
8792,NUM ADV NUM PUNCT,2
8793,NOUN ADP DET PART,3
8794,ADV X NOUN NUM,5
8795,X NOUN NUM NUM,9
8796,NUM NUM ADP ADJ,21
8797,NUM ADP ADJ NOUN,32
8798,PRON VERB ADP ADP,13
8799,ADV VERB X ADJ,7
8800,X ADJ PART NUM,2
8801,NOUN ADV PUNCT ADV,29
8802,PUNCT NUM PROPN PROPN,6
8803,NUM PROPN PROPN PUNCT,8
8804,NOUN PRON NOUN ADV,11
8805,VERB PART ADV X,13
8806,PRON NOUN CCONJ DET,5
8807,CCONJ NOUN DET DET,1
8808,NOUN DET DET NOUN,11
8809,X VERB VERB ADJ,17
8810,VERB ADJ PROPN PUNCT,15
8811,PROPN DET ADJ PART,2
8812,PRON PUNCT PROPN ADV,6
8813,NUM NOUN CCONJ ADJ,31
8814,ADJ PART ADJ CCONJ,1
8815,NOUN ADV PUNCT ADJ,4
8816,NOUN PUNCT X PROPN,13
8817,ADV VERB DET PRON,11
8818,VERB DET PRON VERB,15
8819,DET PRON VERB ADP,2
8820,PROPN VERB ADP ADV,4
8821,NUM ADV NOUN _,2
8822,PUNCT PUNCT ADJ ADJ,3
8823,PUNCT VERB NUM ADP,5
8824,NUM PUNCT PRON CCONJ,4
8825,VERB DET ADJ CCONJ,2
8826,DET ADJ CCONJ ADV,1
8827,ADJ CCONJ ADV ADP,1
8828,NOUN PROPN PART X,1
8829,PART PUNCT PUNCT DET,6
8830,PRON PUNCT SCONJ PRON,7
8831,VERB PRON DET ADP,1
8832,PRON DET ADP PRON,1
8833,DET ADP PRON PUNCT,1
8834,ADP PRON PUNCT PROPN,4
8835,ADP NUM ADJ PART,8
8836,ADJ PART ADJ PROPN,4
8837,CCONJ NUM PART NUM,1
8838,NUM PART NUM PUNCT,2
8839,PART NUM PUNCT PART,2
8840,PUNCT PART PART ADJ,5
8841,PUNCT NUM PROPN ADP,2
8842,NUM PROPN ADP NOUN,11
8843,PRON ADV ADV DET,4
8844,NOUN PROPN PRON PROPN,5
8845,PRON PROPN PUNCT NOUN,4
8846,PUNCT CCONJ NOUN PROPN,13
8847,ADP PUNCT PRON ADV,9
8848,PUNCT NOUN NUM _,12
8849,NOUN NUM _ _,22
8850,PART NOUN DET VERB,7
8851,NUM PROPN VERB _,2
8852,ADJ NOUN NOUN SCONJ,3
8853,NOUN SCONJ VERB ADJ,7
8854,DET PROPN PUNCT PUNCT,9
8855,DET NUM ADV ADV,15
8856,PUNCT CCONJ DET PROPN,3
8857,CCONJ DET PROPN CCONJ,1
8858,PUNCT PROPN ADJ ADJ,8
8859,SCONJ ADV NOUN PART,3
8860,ADV NOUN PART ADP,6
8861,VERB NOUN PROPN ADV,25
8862,NOUN PROPN CCONJ VERB,11
8863,ADV PRON DET PROPN,1
8864,PRON DET PROPN NOUN,2
8865,ADP PROPN PUNCT PART,24
8866,NOUN VERB DET DET,23
8867,PUNCT ADJ NOUN DET,4
8868,DET VERB PART DET,1
8869,PART PROPN CCONJ ADJ,4
8870,DET NOUN ADV PUNCT,7
8871,ADP DET PROPN PUNCT,7
8872,VERB PRON DET ADV,2
8873,PRON DET ADV VERB,5
8874,NOUN CCONJ ADP NUM,6
8875,PRON PRON VERB PRON,8
8876,ADP DET NUM PRON,1
8877,DET NUM PRON NOUN,2
8878,NUM PRON NOUN PART,1
8879,ADV PUNCT ADV ADV,16
8880,ADV ADV PRON X,5
8881,ADV PRON X VERB,7
8882,PUNCT VERB PRON DET,3
8883,VERB PRON DET ADJ,5
8884,DET ADJ NOUN NUM,1
8885,PART ADV ADP PRON,9
8886,PROPN VERB NUM CCONJ,3
8887,VERB NUM CCONJ VERB,1
8888,NUM CCONJ VERB ADV,1
8889,ADV NUM PRON VERB,2
8890,PRON PUNCT ADV NUM,4
8891,PART PUNCT CCONJ NUM,3
8892,PUNCT VERB PROPN X,3
8893,VERB PROPN X PRON,3
8894,PROPN X PRON VERB,8
8895,PUNCT PUNCT ADV NUM,19
8896,NUM PROPN CCONJ PROPN,23
8897,VERB PRON NOUN NUM,15
8898,PRON NOUN NUM NUM,25
8899,NUM PUNCT PROPN NUM,11
8900,NOUN VERB ADJ PRON,2
8901,VERB ADJ PRON PART,1
8902,ADJ PRON PART NOUN,1
8903,NUM NOUN PROPN ADV,10
8904,PROPN DET PROPN ADV,3
8905,X X NOUN VERB,2
8906,PROPN NOUN ADJ ADV,2
8907,ADJ ADV VERB NOUN,9
8908,PROPN PROPN PRON NOUN,5
8909,PROPN PRON NOUN PUNCT,7
8910,VERB SCONJ PROPN NOUN,6
8911,PUNCT ADV ADV PROPN,25
8912,ADJ PART PROPN NUM,3
8913,PROPN ADV X NUM,3
8914,VERB ADP X X,2
8915,VERB NOUN NUM CCONJ,8
8916,CCONJ NUM VERB VERB,6
8917,PART PROPN VERB ADJ,7
8918,PROPN X VERB PROPN,2
8919,VERB ADP DET PUNCT,5
8920,ADP DET PUNCT PUNCT,1
8921,DET PUNCT PUNCT PUNCT,2
8922,SCONJ VERB PART ADV,4
8923,PROPN ADP PUNCT NUM,1
8924,NUM PART VERB ADV,3
8925,PART PRON VERB PROPN,15
8926,NOUN NOUN ADJ ADP,1
8927,ADJ ADP PROPN CCONJ,1
8928,DET NOUN CCONJ PROPN,20
8929,PART DET ADV ADJ,9
8930,ADJ PART PROPN PART,3
8931,ADP NOUN NOUN _,15
8932,ADJ VERB NOUN ADP,1
8933,PROPN DET NUM VERB,2
8934,NOUN NUM PART PART,5
8935,PRON ADV NOUN ADP,7
8936,VERB NOUN ADV X,26
8937,PART NOUN ADJ PUNCT,2
8938,ADJ PUNCT PROPN PART,6
8939,PART PROPN NOUN X,15
8940,NOUN X VERB PRON,5
8941,X VERB PRON ADV,2
8942,NOUN NOUN ADJ VERB,14
8943,NOUN CCONJ VERB CCONJ,4
8944,CCONJ VERB CCONJ NOUN,4
8945,NOUN PUNCT PUNCT SCONJ,23
8946,PUNCT PUNCT SCONJ ADP,1
8947,PUNCT SCONJ ADP PUNCT,1
8948,SCONJ ADP PUNCT ADV,3
8949,NOUN ADV NUM ADV,3
8950,SCONJ SCONJ PRON VERB,1
8951,PRON VERB X ADP,2
8952,VERB X ADP PRON,1
8953,X ADP PRON NOUN,1
8954,DET NOUN ADJ ADJ,2
8955,PROPN ADV ADP NUM,22
8956,PUNCT PROPN ADV NUM,11
8957,PUNCT VERB ADV ADP,26
8958,PUNCT PRON PRON PUNCT,5
8959,ADJ VERB NOUN VERB,14
8960,PART PROPN PART INTJ,2
8961,PROPN PART INTJ PUNCT,3
8962,ADV PUNCT NOUN ADJ,5
8963,CCONJ PROPN PROPN ADV,19
8964,PUNCT CCONJ VERB NUM,10
8965,ADV NOUN ADP ADJ,6
8966,PROPN ADJ PART NUM,3
8967,X PRON NOUN PROPN,2
8968,DET NUM NUM PRON,13
8969,NUM PRON PART VERB,7
8970,PRON PUNCT PRON CCONJ,4
8971,PUNCT PRON CCONJ DET,6
8972,ADV PART VERB NUM,4
8973,VERB ADJ PROPN NUM,5
8974,ADJ PROPN NUM NUM,4
8975,ADV PROPN PROPN PROPN,15
8976,PROPN PART ADV ADV,16
8977,ADV NUM PUNCT ADJ,3
8978,DET VERB PUNCT NOUN,6
8979,PUNCT ADP PUNCT PART,1
8980,ADP PUNCT PART NOUN,2
8981,DET PROPN CCONJ NOUN,1
8982,X NOUN NOUN PROPN,8
8983,PART ADJ NOUN PRON,5
8984,ADJ NOUN PRON VERB,7
8985,PART ADV ADV PUNCT,5
8986,PROPN PUNCT NUM PART,8
8987,PUNCT NUM PART NUM,1
8988,NUM PART NUM NOUN,1
8989,PUNCT PART ADV NOUN,1
8990,PRON NOUN PART DET,13
8991,DET VERB VERB VERB,18
8992,ADP NOUN X PROPN,7
8993,CCONJ NUM NUM X,2
8994,ADP ADV DET NOUN,5
8995,PROPN PUNCT ADJ NUM,4
8996,PUNCT ADJ NUM ADJ,1
8997,PRON VERB ADV PRON,9
8998,NOUN VERB X ADV,12
8999,VERB PRON PUNCT X,4
9000,PRON PUNCT X NOUN,3
9001,NOUN PROPN DET NOUN,17
9002,PROPN PUNCT PART DET,8
9003,PART NUM PUNCT PROPN,5
9004,NUM PUNCT PROPN PART,12
9005,ADP DET PART ADJ,2
9006,ADV DET NUM PUNCT,2
9007,NOUN ADP NUM DET,1
9008,ADP NUM DET NOUN,5
9009,ADJ NOUN PART ADP,12
9010,ADV PART PRON ADV,3
9011,X VERB VERB X,2
9012,VERB VERB X ADJ,4
9013,VERB PUNCT NUM PART,14
9014,NOUN NOUN NUM CCONJ,5
9015,NOUN NUM CCONJ PUNCT,1
9016,NUM CCONJ PUNCT NOUN,2
9017,NOUN X PROPN ADV,4
9018,X PROPN ADV VERB,8
9019,NOUN PRON PUNCT PRON,2
9020,X DET NOUN NOUN,17
9021,CCONJ ADV VERB NUM,10
9022,NUM PUNCT PUNCT NUM,22
9023,PUNCT PUNCT NUM _,6
9024,PUNCT PRON ADJ PART,16
9025,PART VERB X PUNCT,1
9026,VERB X PUNCT PROPN,3
9027,ADV SCONJ PROPN PROPN,1
9028,SCONJ PROPN PROPN NOUN,6
9029,VERB PUNCT SCONJ ADJ,5
9030,PUNCT SCONJ ADJ NOUN,17
9031,NOUN ADV X ADV,12
9032,VERB PRON ADP NUM,17
9033,PRON ADP NUM VERB,4
9034,ADP NUM VERB PUNCT,7
9035,SCONJ PRON VERB CCONJ,3
9036,PRON VERB CCONJ NOUN,10
9037,NUM PROPN CCONJ DET,1
9038,VERB DET PUNCT PROPN,5
9039,DET PUNCT PROPN PART,6
9040,PROPN NUM NOUN PROPN,21
9041,NUM NOUN PROPN ADP,9
9042,NUM PART PUNCT DET,3
9043,NUM PUNCT PRON PRON,1
9044,NUM PRON ADV ADV,8
9045,NOUN ADV PROPN ADP,5
9046,DET ADJ VERB PART,3
9047,PROPN VERB PRON NUM,5
9048,VERB PRON NUM PRON,2
9049,PRON NUM PRON ADP,1
9050,NUM PRON ADP PROPN,7
9051,SCONJ VERB NOUN NUM,4
9052,PUNCT NOUN PRON ADV,42
9053,VERB PRON ADP ADV,11
9054,PART NOUN PRON NOUN,6
9055,NOUN PRON NOUN VERB,11
9056,NOUN CCONJ PRON ADJ,6
9057,DET NOUN PART _,4
9058,PART NOUN CCONJ PART,5
9059,CCONJ PART VERB NOUN,4
9060,VERB NOUN CCONJ PUNCT,11
9061,SCONJ PRON ADV PUNCT,2
9062,NOUN VERB X ADP,1
9063,VERB X ADP NUM,1
9064,X ADP NUM ADP,1
9065,ADP NUM ADP PROPN,7
9066,NOUN X NOUN CCONJ,7
9067,ADV ADP ADJ NUM,4
9068,NUM PART ADJ NUM,2
9069,PUNCT NOUN ADV DET,7
9070,PUNCT SCONJ NOUN PRON,4
9071,SCONJ NOUN PRON VERB,4
9072,NUM VERB PART VERB,30
9073,PUNCT DET ADJ ADV,1
9074,DET ADJ ADV ADJ,1
9075,ADJ ADV ADJ PART,2
9076,PART PART NOUN ADJ,10
9077,PART NOUN ADJ VERB,5
9078,NOUN ADJ VERB VERB,8
9079,SCONJ PRON VERB DET,21
9080,PRON VERB DET PRON,3
9081,ADP ADJ NOUN ADJ,8
9082,NUM NUM NUM X,1
9083,PUNCT ADP ADJ NUM,4
9084,ADJ NUM NUM NUM,4
9085,VERB PROPN CCONJ ADJ,11
9086,PUNCT VERB NOUN NUM,52
9087,ADJ NOUN ADP PUNCT,4
9088,NOUN ADP PUNCT ADP,3
9089,VERB DET NUM PRON,3
9090,DET NUM PRON VERB,3
9091,VERB NOUN ADV PROPN,3
9092,PUNCT PROPN NUM CCONJ,10
9093,PROPN NUM CCONJ PUNCT,2
9094,NUM CCONJ PUNCT PROPN,2
9095,CCONJ PUNCT PROPN PROPN,6
9096,PRON ADP PROPN PUNCT,24
9097,VERB DET ADV NUM,3
9098,DET ADV NUM PART,2
9099,PUNCT NUM PUNCT ADP,8
9100,NUM PUNCT ADP ADP,5
9101,ADV DET PUNCT ADJ,1
9102,DET PUNCT ADJ NOUN,16
9103,ADP DET ADP NUM,1
9104,DET ADP NUM NOUN,3
9105,NOUN X PROPN NUM,3
9106,X PROPN NUM NUM,5
9107,NOUN VERB X DET,16
9108,PRON ADP DET DET,5
9109,ADV PROPN VERB DET,11
9110,PROPN NOUN X NUM,7
9111,NOUN X NUM NUM,16
9112,X NUM NUM PART,4
9113,ADP PROPN ADP PRON,11
9114,ADP PROPN PRON NOUN,7
9115,ADV NOUN ADV PUNCT,10
9116,ADP NOUN VERB SCONJ,1
9117,VERB SCONJ NOUN ADV,11
9118,PRON ADV ADP NUM,23
9119,PUNCT PROPN ADV ADJ,7
9120,PROPN VERB ADV PART,7
9121,VERB ADV PART ADV,7
9122,NUM NUM VERB SCONJ,1
9123,NUM VERB SCONJ ADV,1
9124,VERB SCONJ ADV ADJ,1
9125,SCONJ ADV ADJ PART,1
9126,PRON SCONJ VERB PROPN,5
9127,ADV PART PUNCT PUNCT,2
9128,PUNCT PUNCT VERB ADV,15
9129,X PROPN PUNCT ADV,1
9130,NOUN NUM NOUN _,16
9131,PRON PART VERB NUM,10
9132,VERB X ADP NOUN,4
9133,X ADP NOUN PART,2
9134,NOUN ADJ VERB ADV,2
9135,ADJ VERB ADV VERB,7
9136,PROPN ADV ADP ADV,6
9137,CCONJ PROPN ADP VERB,13
9138,ADV X NOUN ADP,12
9139,PART PRON VERB DET,6
9140,ADV PRON NOUN CCONJ,2
9141,NOUN ADV NUM PART,16
9142,NOUN VERB ADJ ADV,2
9143,DET NUM PART PART,3
9144,VERB PUNCT ADJ PROPN,26
9145,CCONJ PROPN DET NOUN,18
9146,PROPN DET NOUN CCONJ,9
9147,VERB SCONJ VERB NOUN,15
9148,PART VERB PUNCT CCONJ,6
9149,NUM PROPN NOUN ADJ,12
9150,ADV PART PUNCT PRON,9
9151,DET PROPN PUNCT PROPN,23
9152,PROPN NOUN CCONJ ADP,6
9153,CCONJ ADP PROPN CCONJ,4
9154,SCONJ NUM NOUN NOUN,7
9155,ADP DET NUM PROPN,6
9156,NOUN ADP ADP ADV,2
9157,ADP ADP ADV ADP,1
9158,X VERB ADP NUM,8
9159,PUNCT VERB NUM PROPN,10
9160,NOUN PROPN DET PUNCT,1
9161,ADV DET NOUN SCONJ,3
9162,DET NOUN SCONJ NUM,1
9163,NOUN SCONJ NUM NUM,3
9164,SCONJ NUM NUM ADV,5
9165,ADP DET ADP PROPN,9
9166,NUM VERB ADV NUM,9
9167,PROPN NUM PUNCT ADJ,1
9168,PRON ADV NOUN PUNCT,19
9169,ADP ADP NUM NUM,18
9170,ADV NOUN ADP VERB,10
9171,ADP VERB ADV X,2
9172,VERB DET ADJ ADJ,10
9173,DET NOUN ADP ADP,7
9174,VERB ADP VERB CCONJ,14
9175,VERB PRON CCONJ ADJ,3
9176,PRON CCONJ ADJ NOUN,9
9177,ADV PROPN CCONJ DET,3
9178,PROPN CCONJ DET VERB,6
9179,CCONJ DET VERB PART,8
9180,DET NUM PROPN ADV,4
9181,VERB PUNCT ADV SCONJ,10
9182,ADV CCONJ NOUN VERB,7
9183,PROPN ADP ADP NOUN,21
9184,CCONJ PRON PUNCT _,17
9185,ADP PUNCT PROPN ADP,7
9186,PUNCT X NOUN CCONJ,8
9187,ADP VERB CCONJ PROPN,1
9188,VERB CCONJ PROPN VERB,11
9189,CCONJ PROPN VERB ADV,17
9190,NOUN ADP NUM PUNCT,12
9191,PRON NOUN ADV NOUN,9
9192,DET ADV NOUN ADV,3
9193,PUNCT PART PART PROPN,10
9194,PROPN ADP ADJ PART,6
9195,PART PRON PART PART,3
9196,PRON PART PART VERB,4
9197,PROPN PART PUNCT ADJ,15
9198,PUNCT ADJ VERB PART,4
9199,PROPN PROPN PUNCT X,12
9200,ADP PROPN ADJ NUM,2
9201,PROPN ADJ NUM NUM,7
9202,ADV ADP NUM CCONJ,8
9203,NOUN ADV PUNCT PRON,2
9204,VERB PUNCT PART ADV,1
9205,ADV ADV DET VERB,4
9206,NOUN DET PROPN CCONJ,1
9207,NOUN ADP ADJ ADP,1
9208,ADP ADJ ADP PRON,1
9209,ADJ ADP PRON PROPN,2
9210,ADP PRON PROPN PUNCT,2
9211,ADV PART PUNCT NOUN,6
9212,DET PROPN PART NUM,3
9213,DET NOUN NOUN DET,4
9214,DET NOUN NUM PART,8
9215,NUM VERB NOUN ADV,17
9216,NOUN PUNCT ADJ ADP,4
9217,PUNCT ADJ ADP PROPN,4
9218,ADV ADV X NUM,5
9219,X NUM NUM ADJ,4
9220,PRON NOUN PUNCT PROPN,6
9221,PART PROPN PROPN NUM,4
9222,DET PUNCT VERB PUNCT,5
9223,ADP NOUN ADP X,1
9224,ADP X VERB ADP,1
9225,ADP ADP PROPN PUNCT,17
9226,PART NUM VERB ADJ,4
9227,ADV ADJ NOUN ADP,22
9228,PUNCT ADV CCONJ ADV,4
9229,CCONJ ADV ADJ NUM,3
9230,ADP DET PUNCT ADJ,2
9231,VERB CCONJ ADV ADV,13
9232,PART PUNCT PRON PART,27
9233,PROPN ADP PUNCT ADJ,3
9234,ADP NOUN PRON CCONJ,1
9235,ADV NOUN NOUN NUM,10
9236,VERB ADP PUNCT PRON,3
9237,PROPN PRON DET NOUN,2
9238,PRON ADP NUM NOUN,22
9239,PROPN PROPN PART ADP,7
9240,VERB PROPN ADP CCONJ,1
9241,PROPN ADP CCONJ NOUN,2
9242,PROPN PART DET DET,5
9243,DET PROPN ADV ADV,6
9244,PART PROPN PART NUM,15
9245,ADP ADV PART ADV,2
9246,ADV PART ADV ADV,6
9247,DET NUM VERB ADV,5
9248,ADV NUM ADP ADV,1
9249,PROPN VERB CCONJ NUM,2
9250,VERB CCONJ NUM VERB,2
9251,CCONJ NUM VERB PART,9
9252,VERB CCONJ ADP ADJ,3
9253,ADP ADV PRON NOUN,2
9254,ADJ NOUN PRON PUNCT,2
9255,NOUN PRON PUNCT ADJ,1
9256,PRON PUNCT ADJ PART,3
9257,SCONJ DET ADJ PART,3
9258,PROPN ADP PROPN ADJ,27
9259,PART ADP NOUN ADP,11
9260,NOUN PART X PRON,8
9261,PART X PRON VERB,14
9262,PUNCT NOUN PRON PART,5
9263,PUNCT PUNCT NOUN _,1
9264,DET NOUN CCONJ ADP,5
9265,CCONJ ADP ADV NUM,3
9266,ADV ADP ADP VERB,4
9267,PROPN ADV NOUN PUNCT,11
9268,X NOUN ADP PUNCT,3
9269,NOUN ADP PUNCT CCONJ,1
9270,ADP PUNCT CCONJ DET,1
9271,PUNCT CCONJ DET ADP,3
9272,DET ADP NOUN ADP,3
9273,NOUN PROPN DET _,2
9274,PROPN DET _ _,5
9275,ADP PROPN ADV PUNCT,4
9276,PROPN ADV PUNCT _,9
9277,VERB PART DET PROPN,23
9278,PART DET PROPN NOUN,23
9279,VERB PART PART ADV,10
9280,PART PART ADV ADV,2
9281,VERB ADV PRON NOUN,4
9282,ADV SCONJ VERB NUM,2
9283,PROPN PART PRON ADV,8
9284,PRON ADV ADP ADP,6
9285,PROPN NUM NOUN CCONJ,13
9286,SCONJ ADV NOUN ADV,3
9287,PRON VERB X NOUN,26
9288,DET NUM PROPN PUNCT,4
9289,NUM PRON ADV X,1
9290,PUNCT X VERB NUM,3
9291,X VERB NUM CCONJ,1
9292,ADP NUM PART PRON,1
9293,NUM PART PRON PART,3
9294,VERB ADJ PUNCT NUM,1
9295,ADJ PUNCT NUM NUM,1
9296,SCONJ NOUN VERB PROPN,15
9297,PRON ADV PROPN ADV,2
9298,ADV PROPN ADV PUNCT,2
9299,PROPN ADV PUNCT PUNCT,3
9300,DET PROPN PART VERB,6
9301,NUM PART ADJ PROPN,5
9302,PART ADJ PROPN PROPN,3
9303,ADJ PROPN PROPN PART,3
9304,VERB ADV CCONJ NOUN,1
9305,ADP NOUN DET ADJ,6
9306,ADP ADP NOUN PRON,2
9307,DET NOUN CCONJ PUNCT,1
9308,SCONJ NOUN ADP PROPN,3
9309,VERB X DET ADV,2
9310,X DET ADV VERB,6
9311,VERB VERB ADV PROPN,13
9312,NUM NUM DET VERB,1
9313,NUM DET VERB PUNCT,1
9314,VERB PART NUM _,4
9315,PART NUM _ _,7
9316,PRON PRON NOUN PART,8
9317,PRON ADP DET PROPN,10
9318,VERB VERB NOUN X,16
9319,ADV NUM PROPN PART,7
9320,PUNCT ADP DET ADP,4
9321,ADP VERB NUM ADJ,2
9322,PROPN NOUN ADV PROPN,11
9323,DET NOUN CCONJ PRON,7
9324,CCONJ PRON ADV ADP,6
9325,PUNCT PART PUNCT DET,5
9326,NOUN PRON NOUN _,1
9327,VERB NOUN DET _,2
9328,NOUN DET _ _,2
9329,ADP PRON DET PROPN,2
9330,PRON DET PROPN VERB,1
9331,PUNCT ADP VERB PRON,17
9332,PART NOUN PART CCONJ,2
9333,NOUN PART CCONJ DET,12
9334,PART CCONJ DET NOUN,9
9335,VERB PRON NOUN DET,2
9336,PROPN PRON PROPN PROPN,3
9337,PRON PROPN PROPN PART,2
9338,PART ADJ VERB ADP,1
9339,ADJ VERB ADP PROPN,5
9340,PUNCT CCONJ PRON ADV,7
9341,NUM NUM PRON X,2
9342,NUM PRON X NOUN,1
9343,ADV ADP PART PROPN,2
9344,ADP PART PROPN VERB,1
