,student_id,error_type,correct_trigram_poss,incorrect_trigram_poss,en,es,correct_sentence,incorrect_sentence
2976,TR242*0100*2000*01,DN,NOUN NOUN CCONJ,VERB NOUN CCONJ,-2.47519978370427,-2.7089449834466204,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study  | fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study  | clothes designer and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying the full price for their clothes. "
2977,TR242*0100*2000*01,MC,PUNCT CCONJ NOUN,PUNCT NOUN PUNCT,-2.305586327991681,-2.263098234122566,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics,  | and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics,  |  colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying the full price for their clothes. "
2978,TR242*0100*2000*01,ID,ADJ NOUN NOUN,PROPN DET NOUN,-2.047119467009804,-1.7348353666432872,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But  | these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But  | in this days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying the full price for their clothes. "
2979,TR242*0100*2000*01,MD,VERB ADJ NOUN,ADJ NOUN PUNCT,-1.0529303811793504,-1.7528062623033378,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay  | the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying  | the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay  |  full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying  |  full price for their clothes. "
2980,TR242*0100*2000*01,MA,VERB ADV ADJ,ADV ADJ ADP,-2.001470503751238,-1.9835941671132316,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find  | it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford  | it and they don't mind paying the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find  |  very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford  |  and they don't mind paying the full price for their clothes. "
2981,TR242*0100*2000*01,UD,VERB ADP ADJ,ADJ VERB ADP,-3.7201676042991294,-2.517310712204398,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always  |  satisfying for rich people, because they can afford it and they don't mind paying the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always  | a satisfying for rich people, because they can afford it and they don't mind paying the full price for their clothes. "
2982,TR242*0100*2000*01,DJ,VERB ADP ADJ,NOUN ADP ADJ,-2.0383292151733796,-1.8436021633816873,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always  | satisfying for rich people, because they can afford it and they don't mind paying the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always  |  satisfaction for rich people, because they can afford it and they don't mind paying the full price for their clothes. "
2983,TR242*0100*2000*01,MA,VERB ADV ADJ,ADV ADJ ADP,-2.001470503751238,-1.9835941671132316,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find  | it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford  | it and they don't mind paying the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find  |  very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford  |  and they don't mind paying the full price for their clothes. "
2984,TR242*0100*2000*01,FV,VERB DET ADJ,VERB VERB DET,-2.00869280950539,-2.345461216346015,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind  | paying the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind  | to pay the full price for their clothes. "
2985,TR242*0100*2000*01,MD,VERB ADJ NOUN,ADJ NOUN PUNCT,-1.0529303811793504,-1.7528062623033378,"When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay  | the full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying  | the full price for their clothes. ","When I was a child I never liked to go shopping because my Mum spent so much time in the shops that I remember that going shopping with her , was a nightmare. It is amazing how people change over the years , for example For example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy fashion so much that my life has changed completely since I started to study fashion design and I discovered that fabrics, and colors, are really enjoyable. But these days shopping is not always enjoyable, because if you decide to buy a very expensive designer and you pay  |  full price, at the end of the season it is half price , . I find it very unfair for people who pay a lot of money for their clothes. Anyway, shopping is always satisfying for rich people, because they can afford it and they don't mind paying  |  full price for their clothes. "
2986,TR178*0100*2000*01,RP,PUNCT DET NOUN,PUNCT ADV PRON,-2.8682812751125017,-2.3924773949515163,"About my accommodation preferences, I would really like to be in a tent.  | Every time I travel around, I sleep in nice rooms with nice beds; that is why I think it is a good choice to sleep in sleep-bags sleeping bags . ","About my accommodation preferences, I would really like to be in a tent.  | Everytime I travel around, I sleep in nice rooms with nice beds; that is why I think it is a good choice to sleep in sleep-bags sleeping bags . "
2987,TR178*0100*2000*01,M,NOUN VERB ADP,NOUN NOUN PUNCT,-1.706964544544748,-2.392243745303317,"From the activities I can choose to do in these two weeks, I would enjoy playing basketball and climbing. I think it would be fun to play basketball after  | not playing for five years; and since I go out to the mountains once a month, I don't think I would have any problem with climbing. ","From the activities I can choose to do in these two weeks, I would enjoy playing basketball and climbing. I think it would be fun to play basketball after  |  five years; and since I go out to the mountains once a month, I don't think I would have any problem with climbing. "
2988,TR178*0100*2000*01,MP,CCONJ PUNCT ADP,VERB DET NOUN,-1.236818848599535,-1.0261147597333864,"The job was hard, but | , from my point of view, it was worthwhile. I have learned lots of things, earned some money for the summer, and the most important thing: I have had fun. ","The job was hard, but |  from my point of view, it was worthwhile. I have learned lots of things, earned some money for the summer, and the most important thing: I have had fun. "
2989,TR178*0100*2000*01,DJ,ADJ PUNCT PRON,VERB PUNCT PRON,-2.293197833536918,-2.227256530407558,"The job was hard, but, from my point of view, it was  | worthwhile. I have learned lots of things, earned some money for the summer, and the most important thing: I have had fun. ","The job was hard, but, from my point of view, it was  | worthful. I have learned lots of things, earned some money for the summer, and the most important thing: I have had fun. "
2990,TR178*0100*2000*01,S,ADJ NOUN VERB,NOUN NOUN VERB,-2.3215790361007858,-2.392243745303317,"The most  | exciting thing was when we removed all the stuff the day after the concert, and we went to the Highlands to spend the whole day there. That was fantastic! If you have never been there, I really recommend you to go. I even played the drums there! ","The most  | exhiting thing was when we removed all the stuff the day after the concert, and we went to the Highlands to spend the whole day there. That was fantastic! If you have never been there, I really recommend you to go. I even played the drums there! "
2991,TR178*0100*2000*01,RY,ADV VERB PRON,PROPN VERB PRON,-2.153457591394594,-2.7484841909257387,"The most exciting thing was when we removed all the stuff the day after the concert, and we went to the Highlands to spend the whole day there. That was fantastic! If you have never been there, I  | really recommend you to go. I even played the drums there! ","The most exciting thing was when we removed all the stuff the day after the concert, and we went to the Highlands to spend the whole day there. That was fantastic! If you have never been there, I  | enormous recommend you to go. I even played the drums there! "
2992,TR178*0100*2000*01,W,PUNCT PRON ADV,PUNCT ADV PRON,-2.8682812751125017,-2.3924773949515163,"The most exciting thing was when we removed all the stuff the day after the concert, and we went to the Highlands to spend the whole day there. That was fantastic! If you have never been there, I really recommend you to go.  | I even played the drums there! ","The most exciting thing was when we removed all the stuff the day after the concert, and we went to the Highlands to spend the whole day there. That was fantastic! If you have never been there, I really recommend you to go.  | Even I played the drums there! "
2993,TR178*0100*2000*01,UA,VERB ADV PRON,VERB ADV ADV,-1.9632614412587894,-2.236715478023187,"I hope your exams are going well, and you write  |  back when you finish them. ","I hope your exams are going well, and you write  | me back when you finish them. "
2994,TR32*0100*2000*01,MV,PROPN ADV VERB,PROPN VERB PART,-2.153457591394594,-3.061804433275259,"First of all, I wanted to thank you for giving me the first prize in your competition. It is very important for me, because I  | have always wanted to travel to the U.S.A. ","First of all, I wanted to thank you for giving me the first prize in your competition. It is very important for me, because I  |  always wanted to travel to the U.S.A. "
2995,TR32*0100*2000*01,MP,ADP PUNCT ADP,NOUN PRON VERB,-1.5749866054758856,-1.7453820806749556,"I would prefer to stay in a tent because | , as I have never slept in a tent, it would be a new experience for me. ","I would prefer to stay in a tent because |  as I have never slept in a tent, it would be a new experience for me. "
2996,TR32*0100*2000*01,RQ,DET NOUN ADP,VERB NOUN ADP,-1.9149755476639665,-1.9579420169221033,I wondered  | what kind of clothes I should take to the camp and I wanted to know how much money I should take. ,I wondered  | which kind of clothes I should take to the camp and I wanted to know how much money I should take. 
2997,TR1056*0100*2000*01,MT,VERB DET NOUN,NOUN NOUN ADP,-2.3215790361007858,-2.8650377857327602,I am writing to reply  | to your letter in which you let me know I have won the first prize in your competition. ,I am writing to reply  |  your letter in which you let me know I have won the first prize in your competition. 
2998,TR1056*0100*2000*01,UT,ADJ NOUN ADV,NOUN DET NOUN,-1.7912658198254665,-1.6749043138614708,I would like to travel in July as it is the only month  |  this year when I do not have any exams. I am currently attending University and I have exams all term long. ,I would like to travel in July as it is the only month  | in this year when I do not have any exams. I am currently attending University and I have exams all term long. 
2999,TR1056*0100*2000*01,RT,VERB NOUN PRON,ADP NOUN PRON,-2.1286195567984265,-1.667230280428142," | Regarding accommodation I would prefer a tent, as I love nature and I like going camping a lot. "," | For accommodation I would prefer a tent, as I love nature and I like going camping a lot. "
3000,TR1056*0100*2000*01,RT,VERB DET NUM,ADP DET NUM,-1.2951901861571067,-1.2619259250495012," | Regarding the two activities I have to choose I will take surfing and basketball. I know very little about surfing, it is almost something new for me. I have only done it once. But, on the other hand, I am a good basketball player, and I play three or four times a week as I play in the University team. "," | About the two activities I have to choose I will take surfing and basketball. I know very little about surfing, it is almost something new for me. I have only done it once. But, on the other hand, I am a good basketball player, and I play three or four times a week as I play in the University team. "
3001,TR1056*0100*2000*01,RV,NOUN PRON ADV,VERB PRON ADV,-1.7947371170189925,-3.2192804584843673,"Regarding the two activities I have to choose I will take surfing and basketball. I know very little about surfing, it is almost something new for me. I have only  | done it once. But, on the other hand, I am a good basketball player, and I play three or four times a week as I play in the University team. ","Regarding the two activities I have to choose I will take surfing and basketball. I know very little about surfing, it is almost something new for me. I have only  | practised it once. But, on the other hand, I am a good basketball player, and I play three or four times a week as I play in the University team. "
3002,TR1056*0100*2000*01,UA,VERB CCONJ NUM,VERB NUM CCONJ,-2.7306997768661607,-3.4440546810563806,"Regarding the two activities I have to choose I will take surfing and basketball. I know very little about surfing, it is almost something new for me. I have only done it once. But, on the other hand, I am a good basketball player, and I play  |  three or four times a week as I play in the University team. ","Regarding the two activities I have to choose I will take surfing and basketball. I know very little about surfing, it is almost something new for me. I have only done it once. But, on the other hand, I am a good basketball player, and I play  | it three or four times a week as I play in the University team. "
3003,TR1056*0100*2000*01,MA,VERB ADV PRON,VERB PRON VERB,-1.393158218850912,-2.7885407688173958,"There are some things I would like to know first of all , the : the kind of clothes I should take with me . Then ; then , if I need to take any money to the camp . And ; and finally, if you could tell  | me when I would be leaving and coming back. ","There are some things I would like to know first of all , the : the kind of clothes I should take with me . Then ; then , if I need to take any money to the camp . And ; and finally, if you could tell  |  when I would be leaving and coming back. "
3004,TR1056*0100*2000*01,W,PROPN VERB VERB,VERB PRON VERB,-1.393158218850912,-2.7885407688173958,"There are some things I would like to know first of all , the : the kind of clothes I should take with me . Then ; then , if I need to take any money to the camp . And ; and finally, if you could tell me when  | I would be leaving and coming back. ","There are some things I would like to know first of all , the : the kind of clothes I should take with me . Then ; then , if I need to take any money to the camp . And ; and finally, if you could tell me when  | would I be leaving and coming back. "
3005,TR1056*0100*2000*01,DY,ADV _ _,PROPN _ _,-5.6502279455983135,-5.626648499365775,Yours  | sincerely ,Yours  | sincerly 
3006,TR1056*0100*2000*01,RT,ADV DET NOUN,NOUN DET NOUN,-1.7912658198254665,-1.6749043138614708,"Hi! How are you? How are you doing at school? I have a terrible cold but I feel OK anyway. I got it two weeks ago  | at a concert, but although I've been to the doctor, I can't get over it ! ","Hi! How are you? How are you doing at school? I have a terrible cold but I feel OK anyway. I got it two weeks ago  | in a concert, but although I've been to the doctor, I can't get over it ! "
3007,TR1056*0100*2000*01,UY,PRON PUNCT _,NOUN PUNCT _,-1.2828142099474364,-1.2831538180309523,"Hi! How are you? How are you doing at school? I have a terrible cold but I feel OK anyway. I got it two weeks ago at a concert, but although I've been to the doctor, I can't get over it  |  ! ","Hi! How are you? How are you doing at school? I have a terrible cold but I feel OK anyway. I got it two weeks ago at a concert, but although I've been to the doctor, I can't get over it  | yet! "
3008,TR1056*0100*2000*01,RD,DET NOUN NOUN,ADJ NOUN NOUN,-1.2995470374899842,-2.4586083513900148,"A friend of mine was organising  | the pop concert, and as he knew me well, he asked me if I'd like to design the clothes the pop singers would wear in the show. Of course, I accepted immediately, very pleased. ","A friend of mine was organising  | a pop concert, and as he knew me well, he asked me if I'd like to design the clothes the pop singers would wear in the show. Of course, I accepted immediately, very pleased. "
3009,TR1056*0100*2000*01,MP,ADV PUNCT ADV,NOUN ADJ PUNCT,-2.192128650982086,-1.6937831079888734,"A friend of mine was organising the pop concert, and as he knew me well, he asked me if I'd like to design the clothes the pop singers would wear in the show. Of course, I accepted immediately | , very pleased. ","A friend of mine was organising the pop concert, and as he knew me well, he asked me if I'd like to design the clothes the pop singers would wear in the show. Of course, I accepted immediately |  very pleased. "
3010,TR1056*0100*2000*01,RA,DET VERB ADV,NOUN VERB ADV,-1.7134290623106612,-2.2537697200309865,"It was a marvellous experience , . I really enjoyed working with such a nice team, they were really kind to me. And, as if  | that wasn't enough, I was doing what I love! It's something I will never forget. ","It was a marvellous experience , . I really enjoyed working with such a nice team, they were really kind to me. And, as if  | it wasn't enough, I was doing what I love! It's something I will never forget. "
3011,TR1056*0100*2000*01,M,PUNCT PRON VERB,PUNCT VERB PRON,-2.0824153624064925,-2.5487390265657064,"It was a marvellous experience , . I really enjoyed working with such a nice team, they were really kind to me. And, as if that wasn't enough,  | I was doing what I love! It's something I will never forget. ","It was a marvellous experience , . I really enjoyed working with such a nice team, they were really kind to me. And, as if that wasn't enough,  |  doing what I love! It's something I will never forget. "
3012,TR1056*0100*2000*01,FV,NOUN VERB ADV,VERB ADV PART,-2.0500645005346607,-2.340017130686855,"And tell me, are you planning  | to come back to visit me? Please let me know if you have some days free so we can organise a little journey together. Well, I think I'd better finish now. Write back soon! love, ","And tell me, are you planning  | coming back to visit me? Please let me know if you have some days free so we can organise a little journey together. Well, I think I'd better finish now. Write back soon! love, "
3013,TR1056*0100*2000*01,R,NOUN VERB VERB,NOUN VERB DET,-1.7538832238651876,-2.077336265282168,"And tell me, are you planning to come back to visit me? Please let me know if you have some days free so  | we can organise a little journey together. Well, I think I'd better finish now. Write back soon! love, ","And tell me, are you planning to come back to visit me? Please let me know if you have some days free so  | as organise a little journey together. Well, I think I'd better finish now. Write back soon! love, "
3014,TR1056*0100*2000*01,FV,VERB DET ADJ,X VERB DET,-1.7543130545106953,-2.0138336640199275,"And tell me, are you planning to come back to visit me? Please let me know if you have some days free so we can  | organise a little journey together. Well, I think I'd better finish now. Write back soon! love, ","And tell me, are you planning to come back to visit me? Please let me know if you have some days free so we can  | to organise a little journey together. Well, I think I'd better finish now. Write back soon! love, "
3015,TR1112*0100*2000*01,MT,NOUN PRON ADP,NOUN ADP NOUN,-1.79494205384267,-1.543930972627937,I am writing  | to you in order to answer your questions and to get some information I would like to have. ,I am writing  |  you in order to answer your questions and to get some information I would like to have. 
3016,TR1112*0100*2000*01,MP,DET PUNCT PRON,PROPN VERB PRON,-2.153457591394594,-2.7484841909257387,"First of all | , I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to try it. ","First of all |  I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to try it. "
3017,TR1112*0100*2000*01,MD,DET NOUN PUNCT,NOUN PUNCT ADP,-1.2799007551854336,-1.273117370986295,"First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during  | the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to try it. ","First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during  |  holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to try it. "
3018,TR1112*0100*2000*01,R,PUNCT VERB NOUN,PUNCT VERB ADP,-2.649326804589281,-2.4519131621424193,"First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July.  | Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to try it. ","First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July.  |  Referring to accommodation I would rather stay in a tent because I have never been camping and I would like to try it. "
3019,TR1112*0100*2000*01,TV,VERB ADP DET,VERB VERB ADP,-1.952454766351046,-2.265163249577383,"First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather  | stay in a tent because I have never been camping and I would like to try it. ","First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather  | to stay in a tent because I have never been camping and I would like to try it. "
3020,TR1112*0100*2000*01,MD,ADJ NOUN ADP,ADJ ADP PRON,-1.9705470936314105,-2.1674636124683673,"First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in  | a tent because I have never been camping and I would like to try it. ","First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in  |  tent because I have never been camping and I would like to try it. "
3021,TR1112*0100*2000*01,AGN,ADJ ADP PRON,NOUN ADP PRON,-1.9359271909577098,-1.8327421277942435,"First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a  | tent because I have never been camping and I would like to try it. ","First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a  | tents because I have never been camping and I would like to try it. "
3022,TR1112*0100*2000*01,RV,ADJ NOUN CCONJ,NOUN NOUN CCONJ,-2.517211859504859,-2.9938877858361375,"First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never  | been camping and I would like to try it. ","First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never  | gone camping and I would like to try it. "
3023,TR1112*0100*2000*01,UT,VERB CCONJ PRON,NOUN NOUN CCONJ,-2.517211859504859,-2.9938877858361375,"First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been  |  camping and I would like to try it. ","First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been  | on camping and I would like to try it. "
3024,TR1112*0100*2000*01,RV,NOUN PRON PUNCT,VERB PRON PUNCT,-1.7629483012095815,-2.4055740603273863,"First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to  | try it. ","First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to  | have it. "
3025,TR1112*0100*2000*01,R,VERB PUNCT _,DET NOUN PUNCT,-0.6717986630593045,-0.49832206658758194,"First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to try  | it. ","First of all, I want you to know I am really happy about the prize. The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to try  | the experience. "
3026,TR1112*0100*2000*01,MP,NOUN PUNCT DET,PRON VERB ADV,-0.8642811465559973,-1.1893348784446547,"I am not really keen on art | . That is why I would prefer doing some sports like surfing and sailing. If I had to be honest, I would say I have never done either of them. Yet, I would like to try them because my city is far from the sea so I don't have many opportunities of doing them. ","I am not really keen on art |  that is why I would prefer doing some sports like surfing and sailing. If I had to be honest, I would say I have never done either of them. Yet, I would like to try them because my city is far from the sea so I don't have many opportunities of doing them. "
