,english,spanish,en_pos,es_pos
3320,"I repeat that I consider that this debate and tomorrow' s vote, i.e. the postponement, are urgently needed.","Insisto, considero absolutamente necesario que procedamos al debate y que mañana votemos y aprobemos el informe.",PRON VERB ADP PRON VERB ADP DET NOUN CCONJ NOUN PUNCT VERB NOUN PUNCT X DET NOUN PUNCT VERB ADV VERB PUNCT ,VERB PUNCT VERB ADV ADJ SCONJ VERB ADP NOUN CCONJ SCONJ ADV VERB CCONJ VERB DET NOUN PUNCT 
3321,"I disagree in this respect with the previous speaker, but I share his view that this needs to be clarified.","A ese respecto, me distancio del orador anterior, pero coincido con él en que el asunto ha de aclararse.",PRON VERB ADP DET NOUN ADP DET ADJ NOUN PUNCT CCONJ PRON VERB DET NOUN ADP DET VERB PART VERB VERB PUNCT ,ADP DET NOUN PUNCT PRON VERB ADP NOUN ADJ PUNCT CCONJ VERB ADP PRON ADP SCONJ DET NOUN AUX ADP VERB PUNCT 
3322,"Mr President, I am not quite sure what I am being asked to do at this stage.","Señor Presidente, no estoy del todo seguro de lo que se me pide que haga a estas alturas.",PROPN PROPN PUNCT PRON VERB ADV ADV ADJ PRON PRON VERB VERB VERB PART VERB ADP DET NOUN PUNCT ,NOUN PROPN PUNCT ADV AUX ADP PRON ADJ ADP DET PRON PRON PRON VERB SCONJ VERB ADP DET NOUN PUNCT 
3323,"If it is agreeable to you and Members of Parliament I could address you on the issues I have come to address you on or alternatively answer the question that has been asked, in so far as I can, by the two previous speakers in relation to the issues raised in the Council yesterday.","Si lo desean usted y los diputados al Parlamento, podría referirme a las cuestiones para las que he venido; si no, podría responder, en la medida de mis posibilidades, a las preguntas que han formulado los dos oradores anteriores sobre las cuestiones planteadas ayer en el Consejo.",ADP PRON VERB ADJ ADP PRON CCONJ PROPN ADP PROPN PRON VERB VERB PRON ADP DET NOUN PRON VERB VERB PART VERB PRON ADV CCONJ ADV VERB DET NOUN DET VERB VERB VERB PUNCT ADP ADV ADV ADP PRON VERB PUNCT ADP DET NUM ADJ NOUN ADP NOUN ADP DET NOUN VERB ADP DET PROPN NOUN PUNCT ,SCONJ PRON VERB PRON CCONJ DET NOUN ADP PROPN PUNCT AUX VERB ADP DET NOUN ADP DET PRON AUX VERB PUNCT SCONJ ADV PUNCT AUX VERB PUNCT ADP DET NOUN ADP DET NOUN PUNCT ADP DET NOUN PRON AUX VERB DET NUM NOUN ADJ ADP DET NOUN ADJ ADV ADP DET PROPN PUNCT 
3324,"As Mr Graefe zu Baringdorf very rightly points out, I am not here to answer on behalf of the Council, but in so far as I can assist Parliament I would be very happy to do so.","Como ha señalado muy atinadamente el Sr. Graefe zu Baringdorf, no estoy aquí para responder en nombre del Consejo, pero, en la medida en que pueda ayudar al Parlamento, tendré mucho gusto en hacerlo.",ADP PROPN PROPN PROPN PROPN ADV ADV VERB PART PUNCT PRON VERB ADV ADV PART VERB ADP NOUN ADP DET PROPN PUNCT CCONJ ADP ADV ADV ADP PRON VERB VERB PROPN PRON VERB VERB ADV ADJ PART VERB ADV PUNCT ,SCONJ AUX VERB ADV ADV DET PROPN PROPN PROPN PROPN PUNCT ADV AUX ADV ADP VERB ADP NOUN ADP PROPN PUNCT CCONJ PUNCT ADP DET NOUN ADP PRON AUX VERB ADP PROPN PUNCT DET DET NOUN ADP NOUN PUNCT 
3325,I have with me a copy of the conclusions which were suggested by the Presidency yesterday.,Tengo conmigo una copia de las conclusiones que ayer propuso la Presidencia.,PRON VERB ADP PRON DET NOUN ADP DET NOUN DET VERB VERB ADP DET PROPN NOUN PUNCT ,VERB PRON DET NOUN ADP DET NOUN PRON ADV VERB DET PROPN PUNCT 
3326,Before I read that document I should point out that what I am about to read amounts to a political orientation taken by the Council yesterday.,"Antes de leer ese documento, quisiera señalar que lo que voy a leer representa una orientación política adoptada por el Consejo ayer.",ADP PRON VERB DET NOUN PRON VERB VERB PART ADP PRON PRON VERB ADJ PART VERB NOUN ADP DET ADJ NOUN VERB ADP DET PROPN NOUN PUNCT ,ADV ADP VERB DET NOUN PUNCT VERB AUX SCONJ DET PRON AUX ADP VERB VERB DET NOUN ADJ ADJ ADP DET PROPN ADV PUNCT 
3327,The Council recognised that this issue was being discussed today in Parliament.,El Consejo reconoció que hoy se iba a examinar esa cuestión en el Parlamento.,DET PROPN VERB ADP DET NOUN VERB VERB VERB NOUN ADP PROPN PUNCT ,DET PROPN VERB SCONJ ADV PRON AUX ADP VERB DET NOUN ADP DET PROPN PUNCT 
3328,"Therefore, they deferred any decision on this issue until after Parliament had discussed the issue.","Así, pues, aplazó cualquier decisión al respecto hasta que el Parlamento haya examinado esa cuestión.",ADV PUNCT PRON VERB DET NOUN ADP DET NOUN ADP ADP PROPN VERB VERB DET NOUN PUNCT ,ADV PUNCT SCONJ PUNCT VERB DET NOUN ADP NOUN ADP SCONJ DET PROPN AUX VERB DET NOUN PUNCT 
3329,"The matter will then go back to the one of the Councils before the end of the year, taking into account the decision of Parliament today.","Después ese asunto pasará a uno de los Consejos antes del final del año, teniendo en cuenta la decisión que adopte el Parlamento hoy.",DET NOUN VERB ADV VERB ADV ADP DET NUM ADP DET PROPN ADP DET NOUN ADP DET NOUN PUNCT VERB ADP NOUN DET NOUN ADP PROPN NOUN PUNCT ,ADV DET NOUN VERB ADP PRON ADP DET PROPN ADV ADP NOUN ADP NOUN PUNCT AUX ADP NOUN DET NOUN PRON VERB DET PROPN ADV PUNCT 
3330,"However, if it is of assistance to Parliament I would be very happy to read this document which amounts to a political orientation rather than a conclusion or a decision of the Council yesterday.","Pero, si sirve de ayuda al Parlamento, tendría mucho gusto en leer ese documento que representa una orientación política más que una conclusión o una decisión del Consejo de ayer.",ADV PUNCT ADP PRON VERB ADP NOUN ADP PROPN PRON VERB VERB ADV ADJ PART VERB DET NOUN DET VERB ADP DET ADJ NOUN ADV ADP DET NOUN CCONJ DET NOUN ADP DET PROPN NOUN PUNCT ,CCONJ PUNCT SCONJ VERB ADP NOUN ADP PROPN PUNCT VERB DET NOUN ADP VERB DET NOUN PRON VERB DET NOUN ADJ ADV SCONJ DET NOUN CCONJ DET NOUN ADP PROPN ADP ADV PUNCT 
3331,"The Council, after having examined the Commission proposal aiming at postponing for one year (from 1 January 2000 to 31 December 2000) the introduction of a compulsory beef labelling system and maintaining during this period the voluntary labelling scheme provided for in Regulation (EC) No 820/97, has adopted the following conclusions:","El Consejo, después de haber examinado la propuesta de la Comisión encaminada a aplazar durante un año (del 1 de enero al 31 de diciembre de 2000) la introducción de un sistema obligatorio de etiquetado de la carne de bovino y mantener durante ese período el plan de etiquetado voluntario establecido en el Reglamento (CE) nº 820/97, ha adoptado las siguientes conclusiones:",DET PROPN PUNCT ADP VERB VERB DET PROPN NOUN VERB ADP VERB ADP NUM NOUN PUNCT ADP NUM PROPN NUM ADP NUM PROPN NUM PUNCT DET NOUN ADP DET ADJ NOUN VERB NOUN CCONJ VERB ADP DET NOUN DET ADJ NOUN NOUN VERB ADP ADP NOUN PUNCT PROPN PUNCT DET PROPN PUNCT VERB VERB DET VERB NOUN PUNCT ,DET PROPN PUNCT ADV ADP AUX VERB DET NOUN ADP DET PROPN ADJ ADP VERB ADP DET NOUN PUNCT ADP NUM ADP NOUN ADP NUM ADP NOUN ADP NUM PUNCT DET NOUN ADP DET NOUN ADJ ADP NOUN ADP DET NOUN ADP NOUN CCONJ VERB ADP DET NOUN DET NOUN ADP NOUN ADJ ADJ ADP DET PROPN PUNCT PROPN PUNCT ADP NUM PUNCT AUX VERB DET ADJ NOUN PUNCT 
3332,"(1) The Council agrees on the following common orientation: the Commission proposal is acceptable without any other amendment than the addition of Article 37 to Article 152, paragraph 4(b) as a legal basis;",1) El Consejo acuerda la siguiente orientación común: la propuesta de la Comisión es aceptable sin otra modificación que la adición del artículo 37 a la letra b) del apartado 4 del artículo 152 como fundamento jurídico;,PUNCT PUNCT PUNCT DET PROPN VERB ADP DET VERB ADJ NOUN PUNCT DET PROPN NOUN VERB ADJ ADP DET ADJ NOUN ADP DET NOUN ADP PROPN NUM PART PROPN NUM PUNCT NOUN NUM PUNCT ADP DET ADJ NOUN PUNCT ,NUM PUNCT DET PROPN VERB DET ADJ NOUN ADJ PUNCT DET NOUN ADP DET PROPN AUX ADJ ADP DET NOUN SCONJ DET NOUN ADP NOUN NUM ADP DET NOUN NOUN PUNCT ADP NOUN NUM ADP NOUN NUM SCONJ NOUN ADJ PUNCT 
3333,"(2) Should the opinion which will be delivered by the European Parliament within the first reading of the codecision procedure correspond to the above common orientation, the Council shall accept this outcome and therefore adopt the proposed act thus amended;","2) En caso de que el dictamen que emita el Parlamento Europeo en la primera lectura del procedimiento de codecisión corresponda a la orientación común mencionada, el Consejo aceptará ese resultado y, por tanto, aprobará el acto propuesto así modificado;",PUNCT PUNCT PUNCT VERB DET NOUN DET VERB VERB VERB ADP DET PROPN PROPN ADP DET ADJ NOUN ADP DET NOUN NOUN NOUN ADP DET ADJ ADJ NOUN PUNCT DET PROPN VERB VERB DET NOUN CCONJ ADV VERB DET VERB NOUN ADV VERB PUNCT ,NUM PUNCT ADP NOUN ADP SCONJ DET NOUN PRON VERB DET PROPN PROPN ADP DET ADJ NOUN ADP NOUN ADP NOUN VERB ADP DET NOUN ADJ ADJ PUNCT DET PROPN VERB DET NOUN CCONJ PUNCT ADP NOUN PUNCT VERB DET NOUN ADJ ADV ADJ PUNCT 
3334,"(3) If this were not the case, the legislative act could not be adopted before 31 December 1999;","3) De lo contrario, no se podría aprobar el acto legislativo antes del 31 de diciembre de 1999;",PUNCT PUNCT PUNCT ADP DET VERB ADV DET NOUN PUNCT DET ADJ NOUN VERB ADV VERB VERB ADP NUM PROPN NUM PUNCT ,NUM PUNCT ADP DET NOUN PUNCT ADV PRON AUX VERB DET NOUN ADJ ADV ADP NUM ADP NOUN ADP NUM PUNCT 
3335,"(4) The Council notes that in this hypothesis the Commission intends to submit a proposal having the same objective, but based on Article 19, paragraph 1 of Regulation (EC) No 820/97;","4) El Consejo toma nota de que, en ese hipotético caso, la Comisión se propone presentar una propuesta con el mismo objetivo, pero basada en el apartado 1 del artículo 19 del Reglamento (CE) nº 820/97;",PUNCT PUNCT PUNCT DET PROPN VERB ADP ADP DET NOUN DET PROPN VERB PART VERB DET NOUN VERB DET ADJ NOUN PUNCT CCONJ VERB ADP PROPN NUM PUNCT NOUN NUM ADP NOUN PUNCT PROPN PUNCT DET PROPN PUNCT ,NUM PUNCT DET PROPN VERB NOUN ADP SCONJ PUNCT ADP DET ADJ NOUN PUNCT DET PROPN PRON VERB VERB DET NOUN ADP DET DET NOUN PUNCT CCONJ ADJ ADP DET ADJ NUM ADP NOUN NUM ADP PROPN PUNCT PROPN PUNCT ADP NUM PUNCT 
3336,(5) The Council has considered a working document prepared by the Commission services in this perspective - 14015/99 - and noted a large majority in favour of the substance of the text;,5) El Consejo ha examinado un documento de trabajo preparado por los servicios de la Comisión al respecto -14015/99- y ha tomado nota de la existencia de una gran mayoría a favor del fondo del texto;,PUNCT PUNCT PUNCT DET PROPN VERB VERB DET VERB NOUN VERB ADP DET PROPN NOUN ADP DET ADJ PUNCT PROPN PUNCT CCONJ VERB DET ADJ NOUN ADP NOUN ADP DET NOUN ADP DET NOUN PUNCT ,NUM PUNCT DET PROPN AUX VERB DET NOUN ADP NOUN ADJ ADP DET NOUN ADP DET PROPN ADP NOUN PROPN CCONJ AUX VERB NOUN ADP DET NOUN ADP DET ADJ NOUN ADP NOUN ADP NOUN ADP NOUN PUNCT 
3337,"(6) Should the Commission submit a formal proposal for a Council regulation corresponding to the text of the working document which received the support of the Council, the Council shall adopt such proposed regulation before 31 December 1999;","6) Si la Comisión presentara una propuesta oficial de Reglamento del Consejo correspondiente al texto del documento de trabajo que recibió el apoyo del Consejo, éste aprobará dicho reglamento propuesto antes del 31 de diciembre de 1999;",PUNCT NUM PUNCT VERB DET PROPN VERB DET ADJ NOUN ADP DET PROPN NOUN VERB ADP DET NOUN ADP DET NOUN NOUN DET VERB DET NOUN ADP DET PROPN PUNCT DET PROPN VERB VERB ADJ VERB NOUN ADP NUM PROPN NUM PUNCT ,NUM PUNCT SCONJ DET PROPN VERB DET NOUN ADJ ADP PROPN ADP PROPN ADJ ADP NOUN ADP NOUN ADP NOUN PRON VERB DET NOUN ADP PROPN PUNCT PRON VERB ADJ NOUN ADJ ADV ADP NUM ADP NOUN ADP NUM PUNCT 
3338,(7) The Council will do its utmost in order to have a decision on a labelling provision as soon as possible in consultation with the European Parliament.,"7) El Consejo hará todo lo posible para lograr lo antes posible, y en consulta con el Parlamento Europeo, la adopción de una decisión sobre la disposición relativa al etiquetado.",PUNCT NUM PUNCT DET PROPN VERB VERB DET NOUN ADP NOUN PART VERB DET NOUN ADP DET NOUN NOUN ADV ADV ADP ADJ ADP NOUN ADP DET PROPN PROPN PUNCT ,NUM PUNCT DET PROPN VERB DET DET ADJ ADP VERB PRON ADV ADJ PUNCT CCONJ ADP NOUN ADP DET PROPN PROPN PUNCT DET NOUN ADP DET NOUN ADP DET NOUN ADJ ADP NOUN PUNCT 
3339,That is the orientation of the Agriculture Council yesterday.,Ésa es la orientación del Consejo de Agricultura de ayer.,DET VERB DET NOUN ADP DET PROPN PROPN NOUN PUNCT ,PRON AUX DET NOUN ADP PROPN ADP PROPN ADP ADV PUNCT 
3340,They have refrained from making a decision in deference to Parliament's discussions here today and the decision is open to Parliament to take tomorrow.,Se abstuvo de adoptar una decisión como deferencia para con el debate del Parlamento que hoy se celebra aquí y el Parlamento puede adoptar la decisión mañana.,PRON VERB VERB ADP VERB DET NOUN ADP NOUN ADP PROPN PART NOUN ADV NOUN CCONJ DET NOUN VERB ADJ ADP PROPN PART VERB NOUN PUNCT ,PRON VERB ADP VERB DET NOUN SCONJ NOUN ADP ADP DET NOUN ADP PROPN PRON ADV PRON VERB ADV CCONJ DET PROPN AUX VERB DET NOUN ADV PUNCT 
3341,"Mr President, having heard the text read by Mr Byrne, of which I have a copy here before me, there is indeed little point in this debate.","ponente. (EL) Señor Presidente, después del texto que acaba de leernos el Sr. Byrne, texto que tengo aquí conmigo, realmente, tendría mucho menos sentido el debate que mantenemos.",PROPN PROPN PUNCT VERB VERB DET NOUN VERB ADP PROPN PROPN PUNCT ADP DET PRON VERB DET NOUN ADV ADP PRON PUNCT ADV VERB ADV ADJ NOUN ADP DET NOUN PUNCT ,NOUN PUNCT PUNCT DET PUNCT NOUN PROPN PUNCT ADV ADP NOUN PRON AUX ADP NOUN DET PROPN PROPN PUNCT NOUN PRON VERB ADV PRON PUNCT ADV PUNCT VERB ADV ADV NOUN DET NOUN PRON VERB PUNCT 
3342,"Mr Byrne, it is not true that the Council has not taken any decisions.","Señor Byrne, no es verdad que no haya tomado decisiones el Consejo.",PROPN PROPN PUNCT PRON VERB ADV ADJ ADP DET PROPN VERB ADV VERB DET NOUN PUNCT ,NOUN PROPN PUNCT ADV AUX NOUN SCONJ ADV AUX VERB NOUN DET PROPN PUNCT 
3343,The Council has decided on a year' s postponement.,El Consejo ha decidido una prórroga de un año.,DET PROPN VERB VERB ADP DET NOUN PUNCT VERB NOUN PUNCT ,DET PROPN AUX VERB DET NOUN ADP DET NOUN PUNCT 
3344,It says so.,Y lo ha dicho.,PRON VERB ADV PUNCT ,CCONJ PRON AUX VERB PUNCT 
3345,The Council has decided that it knows that the Commission - in other words you - will present another solution which we know nothing about.,"El Consejo ha decidido que sabe que la Comisión -es decir, ustedes- les harán llegar otra solución, que nosotros desconocemos.",DET PROPN VERB VERB ADP PRON VERB ADP DET PROPN PUNCT ADP ADJ NOUN PRON PUNCT VERB VERB DET NOUN DET PRON VERB NOUN ADP PUNCT ,DET PROPN AUX VERB SCONJ VERB SCONJ DET PROPN PUNCT VERB PUNCT VERB PRON AUX VERB DET NOUN PUNCT PRON PRON VERB PUNCT 
3346,"You know what it is, they know that you will present it to them, that it will be a good solution, that it will approve it by 31 December and that it will approve it without codecision.","Ustedes la conocen, ellos saben que ustedes se la harán llegar, y que además será buena, y la aprobará antes del 31 de diciembre, y la aprobará sin codecisión.",PRON VERB PRON PRON VERB PUNCT PRON VERB ADP PRON VERB VERB PRON ADP PRON PUNCT ADP PRON VERB VERB DET ADJ NOUN PUNCT ADP PRON VERB VERB PRON ADP NUM PROPN CCONJ ADP PRON VERB VERB PRON ADP NOUN PUNCT ,PRON PRON VERB PUNCT PRON VERB SCONJ PRON PRON PRON AUX VERB PUNCT CCONJ SCONJ ADV AUX ADJ PUNCT CCONJ PRON VERB ADV ADP NUM ADP NOUN PUNCT CCONJ PRON VERB ADP NOUN PUNCT 
3347,That too is a Council decision.,Y eso también es una decisión del Consejo.,DET ADV VERB DET PROPN NOUN PUNCT ,CCONJ PRON ADV AUX DET NOUN ADP PROPN PUNCT 
3348,"Consequently, you are trying to fool us here.","Por consiguiente, ustedes nos están tomando el pelo.",ADV PUNCT PRON VERB VERB PART VERB PRON ADV PUNCT ,ADP NOUN PUNCT SYM PRON AUX VERB DET NOUN PUNCT 
3349,"Despite all this, I still have to present my report to you.","Señorías, a pesar de todo, tengo que presentarles mi ponencia.",ADP DET DET PUNCT PRON ADV VERB PART VERB DET NOUN ADP PRON PUNCT ,NOUN PUNCT ADP NOUN ADP PRON PUNCT VERB SCONJ NOUN DET NOUN PUNCT 
3350,We approved Regulation No 820 in 1997.,"En 1997, aprobamos el Reglamento 820.",PRON VERB NOUN PROPN NUM ADP NUM PUNCT ,ADP NOUN PUNCT VERB DET PROPN NUM PUNCT 
3351,"It makes provision for the identification and registration of bovine animals - this was during the ""mad cow"" crisis - and it was decided on and entered into force on 1 July 1997.","Prevé la ordenación y registro del vacuno -era la crisis de las «vacas locas»-, lo que se decidió y es obligatorio desde el 1 de julio de 1997.",PRON VERB NOUN ADP DET NOUN CCONJ NOUN ADP ADJ NOUN PUNCT DET VERB ADP DET PUNCT ADJ NOUN PUNCT NOUN PUNCT CCONJ PRON VERB VERB PART CCONJ VERB ADP NOUN ADP NUM PROPN NUM PUNCT ,VERB DET NOUN CCONJ NOUN ADP NOUN PUNCT DET NOUN ADP DET PUNCT NOUN ADJ PUNCT DET PRON PRON VERB CCONJ AUX ADJ ADP DET NUM ADP NOUN ADP NUM PUNCT 
3352,It makes provision for labelling of beef and beef products: voluntary labelling until 31 December 1999 and compulsory labelling as of 1 January 2000.,"Prevé el etiquetado de la carne y sus derivados. Opcionalmente hasta el 31 de diciembre de 1999, obligatoriamente desde el 1 de enero del 2000.",PRON VERB NOUN ADP NOUN ADP NOUN CCONJ NOUN NOUN PUNCT ADJ NOUN ADP NUM PROPN NUM CCONJ ADJ NOUN ADP ADP NUM PROPN NUM PUNCT ,VERB DET NOUN ADP DET NOUN CCONJ DET NOUN PUNCT ADV ADP DET NUM ADP NOUN ADP NUM PUNCT ADV ADP DET NUM ADP NOUN ADP NUM PUNCT 
3353,"I should point out, just so that we are clear on this, that the voluntary scheme in each country or in certain countries will obviously not become the compulsory system throughout the Union.","Les llamo la atención, para ser precisos, sobre el hecho de que el régimen opcional de cada país, o de ciertos países, no se convierte así sin más en el régimen general obligatorio de toda la Unión.",PRON VERB VERB PART PUNCT ADV ADP ADP PRON VERB ADJ ADP DET PUNCT ADP DET ADJ NOUN ADP DET NOUN CCONJ ADP ADJ NOUN VERB ADV ADV VERB DET ADJ NOUN ADP DET PROPN PUNCT ,PRON VERB DET NOUN PUNCT ADP AUX ADJ PUNCT ADP DET NOUN ADP SCONJ DET NOUN ADJ ADP DET NOUN PUNCT CCONJ ADP DET NOUN PUNCT ADV PRON VERB ADV ADP ADV ADP DET NOUN ADJ ADJ ADP DET DET PROPN PUNCT 
3354,The transition from the voluntary to the compulsory scheme is effected by approving implementary regulations which should have been drafted by the Commission and which should be approved by 1 January 2000.,El paso de uno a otro régimen requiere la aprobación de normas generales de aplicación que debería haber preparado la Comisión y que deberían haberse aprobado antes del 1 de enero del 2000.,DET NOUN ADP DET NOUN ADP DET ADJ NOUN VERB VERB ADP VERB ADJ NOUN DET VERB VERB VERB VERB ADP DET PROPN CCONJ DET VERB VERB VERB ADP NUM PROPN NUM PUNCT ,DET NOUN ADP PRON ADP DET NOUN VERB DET NOUN ADP NOUN ADJ ADP NOUN PRON AUX AUX VERB DET PROPN CCONJ PRON AUX AUX VERB ADV ADP NUM ADP NOUN ADP NUM PUNCT 
3355,"As yet, nothing has been approved.",Hoy todavía no se ha aprobado nada.,ADP ADV PUNCT NOUN VERB VERB VERB PUNCT ,ADV ADV ADV PRON AUX VERB PRON PUNCT 
3356,"Consequently, as of 1 January 2000 we must expect to have a sort of legal vacuum and chaos and confusion on the market.","En consecuencia, a partir del 1 de enero del 2000, lógicamente, tendremos una especie de vacío legal, caos, confusión en el mercado.",ADV PUNCT ADP ADP NUM PROPN NUM PRON VERB VERB PART VERB DET NOUN ADP ADJ NOUN CCONJ NOUN CCONJ NOUN ADP DET NOUN PUNCT ,ADP NOUN PUNCT ADP NOUN ADP NUM ADP NOUN ADP NUM PUNCT ADV PUNCT VERB DET NOUN ADP NOUN ADJ PUNCT NOUN PUNCT NOUN ADP DET NOUN PUNCT 
3357,Why?,¿Por qué?,ADV PUNCT ,PUNCT ADP PRON PUNCT 
3358,Because the Member States have been late sending in the reports which they were required to send to the Commission and the Commission has failed to do its work.,"Porque los estados miembros se han retrasado en el envío de los informes que debían remitir a la Comisión, y porque la Comisión no ha hecho su trabajo.",ADP DET PROPN PROPN VERB VERB ADV VERB ADP DET NOUN DET PRON VERB VERB PART VERB ADP DET PROPN CCONJ DET PROPN VERB VERB PART VERB DET NOUN PUNCT ,SCONJ DET NOUN NOUN PRON AUX VERB ADP DET NOUN ADP DET NOUN PRON AUX VERB ADP DET PROPN PUNCT CCONJ SCONJ DET PROPN ADV AUX VERB DET NOUN PUNCT 
3359,"Then the Commission comes along on 15 November and tells us, ""We are unable to complete, please can we postpone for a year"" , adding that this will be on a new legal basis, Article 152 of the Treaty, which is quite right following the Amsterdam Treaty.","Y llega la Comisión el 15 de noviembre y nos dice: «No hemos podido concluir, por favor, una prórroga de un año.» Pero, añade que eso se hará sobre una nueva base legal, como de hecho debe hacerse después del Tratado de Amsterdam, según el artículo 152 del Tratado.",ADV DET PROPN VERB ADV ADP NUM PROPN CCONJ VERB PRON PUNCT PUNCT PRON VERB ADJ PART VERB PUNCT INTJ VERB PRON VERB ADP DET NOUN PUNCT PUNCT VERB ADP DET VERB VERB ADP DET ADJ ADJ NOUN PUNCT NOUN NUM ADP DET PROPN PUNCT DET VERB ADV ADV VERB DET PROPN PROPN PUNCT ,CCONJ VERB DET PROPN DET NUM ADP NOUN CCONJ PRON VERB PUNCT PUNCT ADV AUX AUX VERB PUNCT ADP NOUN PUNCT DET NOUN ADP DET NOUN PUNCT PUNCT CCONJ PUNCT VERB SCONJ PRON PRON VERB ADP DET ADJ NOUN ADJ PUNCT SCONJ ADP NOUN AUX VERB ADV ADP PROPN ADP PROPN PUNCT ADP DET NOUN NUM ADP PROPN PUNCT 
3360,"This development puts Parliament in a very difficult position, Mr President.","Todo esto pone al Parlamento en una posición muy difícil, señor Presidente.",DET NOUN VERB PROPN ADP DET ADV ADJ NOUN PUNCT PROPN PROPN PUNCT ,DET PRON VERB ADP PROPN ADP DET NOUN ADV ADJ PUNCT NOUN PROPN PUNCT 
3361,"Either we accept exactly what the Commission tells us, i.e. we postpone for a year and then codecide on the implementary regulations, or we make amendments, in which case, the Council tells us, these amendments cannot be accepted.","O aceptamos tal cual lo que nos dice la Comisión-prorroga un año y recurrimos más tarde a la codecisión para los reglamentos de aplicación-, o presentamos enmiendas, pero entonces, tal y como nos dice el Consejo, las enmiendas no pueden ser aceptadas.",CCONJ PRON VERB ADV PRON DET PROPN VERB PRON PUNCT X PRON VERB ADP DET NOUN CCONJ ADV VERB ADP DET ADJ NOUN PUNCT CCONJ PRON VERB NOUN PUNCT ADP DET NOUN PUNCT DET PROPN VERB PRON PUNCT DET NOUN AUX ADV VERB VERB PUNCT ,CCONJ VERB NOUN PRON DET PRON PRON VERB DET PROPN PUNCT VERB DET NOUN CCONJ VERB ADV ADV ADP DET NOUN ADP DET NOUN ADP NOUN PUNCT CCONJ VERB NOUN PUNCT CCONJ ADV PUNCT NOUN CCONJ SCONJ PRON VERB DET PROPN PUNCT DET NOUN ADV AUX AUX VERB PUNCT 
3362,It has already told us.,Ya nos lo ha dicho.,PRON VERB ADV VERB PRON PUNCT ,ADV PRON PRON AUX VERB PUNCT 
3363,"If they cannot be accepted, then again we have a problem.","Y si no pueden ser aceptadas, seguimos teniendo problemas.",ADP PRON AUX ADV VERB VERB PUNCT ADV ADV PRON VERB DET NOUN PUNCT ,CCONJ SCONJ ADV AUX AUX VERB PUNCT AUX VERB NOUN PUNCT 
3364,"What did we do in the Committee on the Environment, Public Health and Consumer Policy?",¿Qué hemos hecho nosotros en la Comisión de Medio Ambiente?,PRON VERB PRON VERB ADP DET PROPN ADP DET PROPN PUNCT PROPN PROPN CCONJ PROPN PROPN PUNCT ,PUNCT PRON AUX VERB PRON ADP DET PROPN ADP PROPN PROPN PUNCT 
3365,"We of course voiced the right criticism which, I believe, should be particularly forceful of the Commission and the Council.","Hemos dirigido, por supuesto, la crítica correspondiente, creo que merecida, y que debe ser excepcionalmente fuerte, a la Comisión y al Consejo.",PRON ADP NOUN VERB DET ADJ NOUN DET PUNCT PRON VERB PUNCT VERB VERB ADV ADJ ADP DET PROPN CCONJ DET PROPN PUNCT ,AUX VERB PUNCT ADP NOUN PUNCT DET NOUN ADJ PUNCT VERB SCONJ ADJ PUNCT CCONJ PRON AUX AUX ADV ADJ PUNCT ADP DET PROPN CCONJ ADP PROPN PUNCT 
3366,We do not accept a year' s postponement.,No aceptamos la prórroga de un año.,PRON VERB ADV VERB DET NOUN PUNCT VERB NOUN PUNCT ,ADV VERB DET NOUN ADP DET NOUN PUNCT 
3367,"We say it should be reduced to no more than eight months and, of course, with the amendments which the Committee on the Environment, Public Health and Consumer Policy has approved, we have, Mr President, to all intents and purposes, agreed with the proposals to sideline codecision, in order to save time and ensure that a compulsory agreement is reached quickly.","Proponemos un plazo máximo de ocho meses. Y con enmiendas, por supuesto, aprobadas por la Comisión de Medio Ambiente, señor Presidente, sustancialmente coincidimos también nosotros con las propuestas de dejar a un lado la codecisión, de manera que no perdamos tiempo y la obligatoriedad sea una realidad lo antes posible.",PRON VERB PRON VERB VERB VERB ADP DET ADJ ADP NUM NOUN CCONJ PUNCT ADP NOUN PUNCT ADP DET NOUN DET DET PROPN ADP DET PROPN PUNCT PROPN PROPN CCONJ PROPN PROPN VERB VERB PUNCT PRON VERB PUNCT PROPN PROPN PUNCT ADP DET NOUN CCONJ NOUN PUNCT VERB ADP DET NOUN PART VERB NOUN PUNCT ADP NOUN PART VERB NOUN CCONJ VERB ADP DET ADJ NOUN VERB VERB ADV PUNCT ,VERB DET NOUN ADJ ADP NUM NOUN PUNCT CCONJ ADP NOUN PUNCT ADP NOUN PUNCT ADJ ADP DET PROPN ADP PROPN PROPN PUNCT NOUN PROPN PUNCT ADV VERB ADV PRON ADP DET NOUN ADP VERB ADP DET NOUN DET NOUN PUNCT ADP NOUN SCONJ ADV VERB NOUN CCONJ DET NOUN AUX DET NOUN DET ADV ADJ PUNCT 
3368,"We have seen what the Council has decided, it has discounted all of this as impossible.",El Consejo ya hemos visto lo que ha decidido: da por supuesto que nada de esto es posible.,PRON VERB VERB PRON DET PROPN VERB VERB PUNCT PRON VERB VERB DET ADP DET ADV ADJ PUNCT ,DET PROPN ADV AUX VERB DET PRON AUX VERB PUNCT VERB ADP NOUN SCONJ PRON ADP PRON AUX ADJ PUNCT 
