,incorrect_trigram_poss,correct_trigram_poss,count
617,DET VERB PUNCT,ADV VERB PUNCT,1
619,INTJ ADP DET,ADJ ADP DET,1
620,INTJ ADP PRON,ADJ ADP PRON,1
621,INTJ ADV ADV,ADV ADV ADV,1
623,INTJ PRON VERB,PRON PRON VERB,1
625,NOUN ADJ ADP,NOUN ADJ ADP,1
644,NOUN ADP ADP,VERB PUNCT NOUN,1
626,NOUN ADJ ADP,NOUN PUNCT ADV,1
627,NOUN ADJ ADP,VERB ADJ ADP,1
628,NOUN ADJ CCONJ,ADP PROPN PROPN,1
629,NOUN ADJ PART,ADJ NOUN PART,1
630,NOUN ADJ PUNCT,ADP ADJ PUNCT,1
631,NOUN ADJ PUNCT,ADV PUNCT ADV,1
633,NOUN ADJ PUNCT,NOUN PUNCT VERB,1
635,NOUN ADP ADJ,ADJ NOUN ADP,1
636,NOUN ADP ADJ,DET NOUN ADP,1
638,NOUN ADP ADJ,NOUN PUNCT ADJ,1
639,NOUN ADP ADJ,PROPN PUNCT ADV,1
641,NOUN ADP ADP,ADJ ADP ADP,1
643,NOUN ADP ADP,NOUN ADP ADP,1
524,DET NOUN PRON,NUM PRON VERB,1
519,DET NOUN PRON,ADV DET NOUN,1
338,ADV PRON PUNCT,CCONJ PRON PUNCT,1
402,CCONJ PRON VERB,DET PRON VERB,1
386,ADV PUNCT _,DET NOUN PUNCT,1
388,ADV PUNCT _,PROPN ADV PUNCT,1
389,ADV PUNCT _,PUNCT ADV PUNCT,1
391,CCONJ ADJ PUNCT,PRON VERB DET,1
392,CCONJ ADP ADJ,ADP ADJ PUNCT,1
393,CCONJ ADP SYM,ADV ADP SYM,1
394,CCONJ ADV NOUN,NOUN CCONJ ADV,1
395,CCONJ DET NOUN,DET NOUN ADP,1
396,CCONJ DET NOUN,PART VERB CCONJ,1
397,CCONJ PRON VERB,ADP DET NOUN,1
398,CCONJ PRON VERB,ADP PRON CCONJ,1
400,CCONJ PRON VERB,ADV CCONJ PRON,1
401,CCONJ PRON VERB,DET CCONJ PRON,1
403,CCONJ PRON VERB,PART CCONJ PRON,1
380,ADV PUNCT PRON,NOUN ADV PUNCT,1
405,CCONJ PRON VERB,PRON VERB ADV,1
406,CCONJ PRON VERB,PRON VERB PROPN,1
408,CCONJ PROPN PROPN,VERB CCONJ PROPN,1
409,DET ADP NOUN,DET NOUN ADP,1
410,DET ADP NOUN,PRON ADP NOUN,1
411,DET ADV ADV,ADV ADV ADV,1
412,DET ADV NOUN,CCONJ ADV NOUN,1
414,DET DET NOUN,CCONJ DET NOUN,1
415,DET DET NOUN,DET ADJ NOUN,1
417,DET DET NOUN,DET NOUN ADP,1
420,DET DET NOUN,DET NOUN VERB,1
421,DET DET NOUN,NOUN ADP DET,1
422,DET DET NOUN,NOUN DET DET,1
385,ADV PUNCT _,DET ADV PUNCT,1
379,ADV PUNCT PRON,DET PUNCT ADV,1
424,DET DET NOUN,NOUN VERB VERB,1
359,ADV PUNCT ADV,ADJ PUNCT ADV,1
339,ADV PRON VERB,ADJ PUNCT ADV,1
340,ADV PRON VERB,ADP ADV PRON,1
341,ADV PRON VERB,ADP DET PRON,1
342,ADV PRON VERB,ADP PRON VERB,1
343,ADV PRON VERB,ADV ADV PRON,1
344,ADV PRON VERB,CCONJ ADV PRON,1
347,ADV PRON VERB,DET PRON VERB,1
348,ADV PRON VERB,DET SYM NUM,1
354,ADV PRON VERB,PRON VERB VERB,1
355,ADV PRON VERB,VERB ADP DET,1
356,ADV PUNCT ADP,ADP DET ADJ,1
357,ADV PUNCT ADP,CCONJ PUNCT ADP,1
358,ADV PUNCT ADV,ADJ ADV PUNCT,1
360,ADV PUNCT ADV,ADP DET ADJ,1
377,ADV PUNCT PRON,CCONJ ADV PUNCT,1
361,ADV PUNCT ADV,ADV PUNCT ADV,1
362,ADV PUNCT ADV,VERB PUNCT ADV,1
364,ADV PUNCT CCONJ,PUNCT CCONJ PRON,1
366,ADV PUNCT DET,NOUN ADV PUNCT,1
367,ADV PUNCT DET,PRON ADV PUNCT,1
368,ADV PUNCT DET,PUNCT DET NOUN,1
370,ADV PUNCT NOUN,PUNCT NOUN PUNCT,1
371,ADV PUNCT PART,PUNCT PART PUNCT,1
372,ADV PUNCT PRON,ADJ PUNCT PRON,1
373,ADV PUNCT PRON,ADP ADJ PUNCT,1
374,ADV PUNCT PRON,ADP DET NOUN,1
375,ADV PUNCT PRON,ADV ADV PUNCT,1
376,ADV PUNCT PRON,ADV PUNCT PRON,1
423,DET DET NOUN,NOUN VERB ADV,1
427,DET DET VERB,ADP DET NOUN,1
518,DET NOUN PRON,ADV ADJ NOUN,1
499,DET NOUN NOUN,DET ADJ NOUN,1
478,DET NOUN CCONJ,NOUN CCONJ ADJ,1
482,DET NOUN CCONJ,NOUN CCONJ PRON,1
483,DET NOUN CCONJ,PRON ADP DET,1
485,DET NOUN CCONJ,VERB DET NOUN,1
487,DET NOUN DET,CCONJ VERB DET,1
489,DET NOUN DET,DET PUNCT DET,1
490,DET NOUN DET,NOUN ADP PRON,1
491,DET NOUN DET,NOUN ADP PUNCT,1
492,DET NOUN DET,NOUN DET PRON,1
493,DET NOUN DET,NOUN DET VERB,1
494,DET NOUN DET,PRON VERB DET,1
496,DET NOUN NOUN,ADJ NOUN PUNCT,1
497,DET NOUN NOUN,ADJ PUNCT _,1
500,DET NOUN NOUN,INTJ NOUN VERB,1
475,DET NOUN CCONJ,ADV DET NOUN,1
501,DET NOUN NOUN,NOUN ADP DET,1
502,DET NOUN NOUN,NOUN NOUN ADP,1
503,DET NOUN NOUN,NOUN NOUN PRON,1
504,DET NOUN NOUN,NOUN NOUN PUNCT,1
505,DET NOUN NOUN,NOUN NOUN VERB,1
506,DET NOUN NOUN,NOUN VERB DET,1
507,DET NOUN NOUN,PRON VERB PUNCT,1
508,DET NOUN NOUN,PUNCT _ _,1
510,DET NOUN PART,ADP DET NOUN,1
511,DET NOUN PART,CCONJ NOUN PART,1
512,DET NOUN PART,DET NOUN PART,1
514,DET NOUN PART,PART VERB ADP,1
517,DET NOUN PRON,ADP NOUN PRON,1
477,DET NOUN CCONJ,DET NOUN PART,1
472,DET NOUN ADV,VERB ADV PRON,1
428,DET DET VERB,DET NOUN PART,1
448,DET NOUN ADP,NOUN ADP VERB,1
429,DET DET VERB,NOUN DET VERB,1
430,DET NOUN ADJ,ADV ADJ PUNCT,1
431,DET NOUN ADJ,ADV DET NOUN,1
432,DET NOUN ADJ,DET NOUN ADJ,1
433,DET NOUN ADJ,NOUN ADJ ADP,1
434,DET NOUN ADJ,PRON VERB NOUN,1
435,DET NOUN ADP,ADP ADP DET,1
437,DET NOUN ADP,ADP DET VERB,1
439,DET NOUN ADP,ADV PUNCT ADP,1
440,DET NOUN ADP,ADV PUNCT DET,1
441,DET NOUN ADP,ADV VERB VERB,1
444,DET NOUN ADP,DET NOUN DET,1
447,DET NOUN ADP,NOUN ADP PRON,1
449,DET NOUN ADP,NOUN NOUN ADP,1
470,DET NOUN ADV,PART VERB DET,1
450,DET NOUN ADP,NOUN NOUN PUNCT,1
451,DET NOUN ADP,NOUN PRON ADP,1
452,DET NOUN ADP,NOUN PUNCT PRON,1
453,DET NOUN ADP,NUM ADP PRON,1
454,DET NOUN ADP,NUM NOUN ADP,1
455,DET NOUN ADP,PART DET NOUN,1
456,DET NOUN ADP,PART VERB ADP,1
457,DET NOUN ADP,PRON DET NOUN,1
459,DET NOUN ADP,VERB ADP ADJ,1
463,DET NOUN ADV,DET ADJ NOUN,1
465,DET NOUN ADV,NOUN ADV ADJ,1
466,DET NOUN ADV,NOUN ADV ADV,1
467,DET NOUN ADV,NOUN ADV DET,1
1210,_ _ _,PRON VERB PUNCT,1
