,incorrect_trigram_poss,correct_trigram_poss,count
466,DET AUX ADV,PUNCT DET AUX,1
421,DET ADJ NOUN,DET NOUN VERB,1
469,DET DET ADJ,DET NOUN ADV,1
418,DET ADJ NOUN,DET DET NOUN,1
471,DET DET NOUN,CCONJ DET NOUN,1
472,DET DET NOUN,DET ADJ NOUN,1
416,DET ADJ NOUN,ADV DET ADJ,1
474,DET DET NOUN,DET NOUN ADP,1
415,DET ADJ NOUN,ADV ADP DET,1
413,DET ADJ NOUN,ADP ADJ NOUN,1
477,DET DET NOUN,DET NOUN VERB,1
479,DET DET NOUN,NOUN DET DET,1
405,DET ADJ CCONJ,ADJ CCONJ ADV,1
480,DET DET NOUN,NOUN VERB ADV,1
481,DET DET NOUN,NOUN VERB VERB,1
484,DET DET VERB,ADP DET NOUN,1
485,DET DET VERB,DET NOUN PART,1
486,DET DET VERB,NOUN DET VERB,1
487,DET NOUN ADJ,ADV ADJ PUNCT,1
488,DET NOUN ADJ,ADV DET NOUN,1
408,DET ADJ NOUN,ADJ NOUN ADV,1
490,DET NOUN ADJ,NOUN ADJ ADP,1
491,DET NOUN ADJ,PRON VERB NOUN,1
492,DET NOUN ADP,ADP ADP DET,1
406,DET ADJ CCONJ,DET NOUN ADP,1
422,DET ADJ NOUN,NUM ADJ NOUN,1
423,DET ADJ NOUN,NUM NOUN ADP,1
462,DET ADV PUNCT,PRON ADV PUNCT,1
424,DET ADJ NOUN,PRON DET ADJ,1
433,DET ADJ PROPN,DET ADJ PROPN,1
432,DET ADJ PROPN,ADJ PROPN PUNCT,1
438,DET ADJ VERB,ADV VERB PUNCT,1
439,DET ADP ADJ,ADP DET ADJ,1
440,DET ADP CCONJ,DET NOUN CCONJ,1
441,DET ADP DET,ADP DET ADP,1
431,DET ADJ PART,DET ADJ PART,1
443,DET ADP DET,NOUN ADP DET,1
444,DET ADP DET,PRON ADP DET,1
445,DET ADP NOUN,DET NOUN ADP,1
446,DET ADP NOUN,PRON ADP NOUN,1
447,DET ADP PRON,DET ADP PRON,1
448,DET ADV ADJ,ADP DET ADV,1
449,DET ADV ADJ,ADV ADJ ADV,1
430,DET ADJ PART,ADV ADP NOUN,1
451,DET ADV ADJ,CCONJ ADV ADJ,1
429,DET ADJ NUM,ADJ NUM CCONJ,1
453,DET ADV ADJ,PRON VERB ADV,1
427,DET ADJ NOUN,VERB ADJ NOUN,1
455,DET ADV ADV,ADV ADV ADV,1
456,DET ADV CCONJ,ADV CCONJ VERB,1
457,DET ADV NOUN,CCONJ ADV NOUN,1
458,DET ADV PRON,ADV PRON VERB,1
459,DET ADV PRON,CCONJ ADV PRON,1
425,DET ADJ NOUN,PROPN PART ADJ,1
494,DET NOUN ADP,ADP DET VERB,1
496,DET NOUN ADP,ADV PUNCT ADP,1
379,ADP VERB DET,PRON VERB VERB,1
543,DET NOUN CCONJ,VERB DET NOUN,1
390,ADP VERB VERB,ADV PRON VERB,1
532,DET NOUN CCONJ,ADV DET NOUN,1
388,ADP VERB VERB,ADJ ADP VERB,1
534,DET NOUN CCONJ,DET NOUN PART,1
535,DET NOUN CCONJ,NOUN CCONJ ADJ,1
387,ADP VERB PUNCT,VERB PUNCT PRON,1
386,ADP VERB PRON,PRON ADP VERB,1
385,ADP VERB PRON,ADP VERB PRON,1
539,DET NOUN CCONJ,NOUN CCONJ PRON,1
540,DET NOUN CCONJ,PRON ADP DET,1
384,ADP VERB PART,VERB PART DET,1
542,DET NOUN CCONJ,PUNCT DET NOUN,1
383,ADP VERB NOUN,VERB NOUN PUNCT,1
497,DET NOUN ADP,ADV VERB VERB,1
545,DET NOUN DET,CCONJ VERB DET,1
382,ADP VERB NOUN,VERB NOUN CCONJ,1
381,ADP VERB NOUN,NOUN NOUN PUNCT,1
548,DET NOUN DET,NOUN ADP PRON,1
549,DET NOUN DET,NOUN ADP PUNCT,1
550,DET NOUN DET,NOUN DET PRON,1
551,DET NOUN DET,NOUN DET VERB,1
552,DET NOUN DET,PRON VERB DET,1
553,DET NOUN DET,PUNCT DET NOUN,1
380,ADP VERB DET,VERB DET NOUN,1
555,DET NOUN NOUN,ADJ NOUN PUNCT,1
556,DET NOUN NOUN,ADJ PUNCT _,1
529,DET NOUN ADV,VERB ADV PRON,1
391,ADP VERB VERB,VERB VERB DET,1
527,DET NOUN ADV,PART VERB DET,1
392,ADP VERB VERB,VERB VERB VERB,1
404,DET ADJ ADP,PRON VERB ADJ,1
403,DET ADJ ADP,CCONJ ADJ ADP,1
500,DET NOUN ADP,DET NOUN DET,1
402,DET ADJ ADP,ADJ ADP PRON,1
401,DET ADJ ADP,ADJ ADP NOUN,1
503,DET NOUN ADP,NOUN ADP PRON,1
504,DET NOUN ADP,NOUN ADP VERB,1
505,DET NOUN ADP,NOUN NOUN ADP,1
506,DET NOUN ADP,NOUN NOUN PUNCT,1
507,DET NOUN ADP,NOUN PRON ADP,1
508,DET NOUN ADP,NOUN PUNCT PRON,1
509,DET NOUN ADP,NUM ADP PRON,1
510,DET NOUN ADP,NUM NOUN ADP,1
511,DET NOUN ADP,PART DET NOUN,1
512,DET NOUN ADP,PART VERB ADP,1
513,DET NOUN ADP,PRON DET NOUN,1
400,DET ADJ ADJ,DET ADJ ADJ,1
516,DET NOUN ADP,VERB ADP ADJ,1
398,AUX ADV VERB,VERB VERB ADV,1
520,DET NOUN ADV,DET ADJ NOUN,1
394,AUX ADV DET,VERB ADV DET,1
522,DET NOUN ADV,NOUN ADV ADJ,1
523,DET NOUN ADV,NOUN ADV ADV,1
524,DET NOUN ADV,NOUN ADV DET,1
393,ADP _ _,INTJ _ _,1
684,DET PUNCT X,ADP DET PUNCT,1
686,DET PUNCT _,PUNCT _ _,1
687,DET VERB ADJ,ADV VERB ADJ,1
854,NOUN ADV PUNCT,ADV PUNCT VERB,1
842,NOUN ADV ADP,VERB VERB ADV,1
261,ADP NUM PUNCT,ADP PRON VERB,1
844,NOUN ADV CCONJ,NOUN ADV CCONJ,1
845,NOUN ADV CCONJ,PART VERB ADV,1
846,NOUN ADV DET,DET NOUN ADV,1
847,NOUN ADV NOUN,ADJ ADV NOUN,1
848,NOUN ADV NOUN,NOUN ADV NOUN,1
849,NOUN ADV PART,NOUN ADV PART,1
260,ADP NUM PUNCT,ADP NUM PUNCT,1
851,NOUN ADV PRON,PROPN ADV PRON,1
852,NOUN ADV PUNCT,ADJ NOUN PUNCT,1
853,NOUN ADV PUNCT,ADV ADV PUNCT,1
855,NOUN ADV PUNCT,DET NOUN ADV,1
869,NOUN CCONJ ADJ,PRON NOUN CCONJ,1
259,ADP NUM PROPN,NUM PROPN PUNCT,1
857,NOUN ADV PUNCT,NOUN PART NOUN,1
858,NOUN ADV PUNCT,NOUN PUNCT _,1
258,ADP NUM PROPN,ADP NUM PROPN,1
860,NOUN ADV VERB,NOUN PART ADV,1
861,NOUN ADV _,PRON ADV _,1
862,NOUN AUX ADV,NOUN AUX ADV,1
863,NOUN AUX ADV,PUNCT NOUN AUX,1
257,ADP NUM PRON,ADP NUM PRON,1
865,NOUN CCONJ ADJ,DET NOUN CCONJ,1
866,NOUN CCONJ ADJ,NOUN ADP NOUN,1
256,ADP NUM NOUN,VERB NUM NOUN,1
841,NOUN ADV ADP,VERB ADV ADP,1
262,ADP NUM PUNCT,NUM PUNCT ADV,1
265,ADP PART VERB,PART VERB ADV,1
266,ADP PART VERB,PART VERB CCONJ,1
282,ADP PRON CCONJ,VERB PRON CCONJ,1
281,ADP PRON CCONJ,PRON CCONJ PRON,1
813,NOUN ADP PRON,NOUN PUNCT ADP,1
814,NOUN ADP PRON,NOUN VERB PART,1
815,NOUN ADP PRON,PART VERB ADP,1
280,ADP PRON CCONJ,PART ADP PRON,1
278,ADP PRON ADV,PRON ADV CCONJ,1
818,NOUN ADP PROPN,ADJ NOUN PUNCT,1
819,NOUN ADP PROPN,ADP PROPN CCONJ,1
277,ADP PRON ADV,ADV PRON ADV,1
276,ADP PRON ADV,ADV ADP PRON,1
822,NOUN ADP PROPN,NOUN NOUN NOUN,1
823,NOUN ADP PROPN,PRON NOUN ADP,1
275,ADP PRON ADV,ADV ADJ ADP,1
826,NOUN ADP PROPN,PROPN PROPN NOUN,1
827,NOUN ADP PROPN,VERB ADP PROPN,1
828,NOUN ADP PUNCT,ADJ ADP PUNCT,1
829,NOUN ADP PUNCT,NOUN ADP PUNCT,1
830,NOUN ADP VERB,ADP VERB DET,1
831,NOUN ADP VERB,ADV ADP VERB,1
272,ADP PART VERB,PART VERB VERB,1
833,NOUN ADP VERB,NOUN ADP NOUN,1
835,NOUN ADP X,ADJ ADP X,1
836,NOUN ADV ADJ,ADJ ADV ADJ,1
268,ADP PART VERB,PART VERB NUM,1
868,NOUN CCONJ ADJ,NOUN CCONJ ADV,1
870,NOUN CCONJ ADP,ADJ CCONJ ADP,1
809,NOUN ADP PRON,DET ADP PRON,1
919,NOUN DET PROPN,NOUN DET PROPN,1
905,NOUN DET ADP,ADV ADP DET,1
906,NOUN DET ADV,NOUN DET ADV,1
908,NOUN DET NOUN,ADJ NOUN PUNCT,1
909,NOUN DET NOUN,ADP NOUN DET,1
910,NOUN DET NOUN,ADV ADP DET,1
911,NOUN DET NOUN,DET NOUN NOUN,1
912,NOUN DET NOUN,DET NOUN PUNCT,1
239,ADP NOUN PUNCT,VERB VERB PUNCT,1
915,NOUN DET PRON,DET PRON VERB,1
916,NOUN DET PRON,NOUN ADP DET,1
237,ADP NOUN PUNCT,VERB ADJ NOUN,1
918,NOUN DET PRON,VERB ADP PRON,1
920,NOUN DET PUNCT,DET PUNCT DET,1
255,ADP NUM NOUN,NUM NOUN PART,1
435,DET ADJ PUNCT,ADJ PUNCT NOUN,1
923,NOUN DET VERB,DET NOUN DET,1
233,ADP NOUN PUNCT,NOUN PUNCT PUNCT,1
232,ADP NOUN PUNCT,NOUN PUNCT PRON,1
926,NOUN DET VERB,PROPN DET VERB,1
927,NOUN DET VERB,VERB NOUN DET,1
928,NOUN NOUN ADJ,ADJ NOUN NOUN,1
929,NOUN NOUN ADJ,NOUN ADP NOUN,1
930,NOUN NOUN ADJ,NOUN NOUN ADJ,1
931,NOUN NOUN ADP,ADJ ADP DET,1
231,ADP NOUN PUNCT,NOUN PUNCT ADV,1
933,NOUN NOUN ADP,ADP NOUN ADP,1
241,ADP NOUN VERB,DET NOUN VERB,1
903,NOUN DET ADJ,DET NOUN DET,1
902,NOUN CCONJ VERB,VERB NOUN CCONJ,1
901,NOUN CCONJ VERB,VERB CCONJ VERB,1
872,NOUN CCONJ ADV,ADJ CCONJ ADV,1
873,NOUN CCONJ ADV,DET NOUN CCONJ,1
874,NOUN CCONJ ADV,NOUN ADP NOUN,1
876,NOUN CCONJ ADV,NOUN NOUN CCONJ,1
877,NOUN CCONJ ADV,PUNCT NOUN CCONJ,1
878,NOUN CCONJ DET,CCONJ DET NOUN,1
879,NOUN CCONJ DET,DET NOUN CCONJ,1
880,NOUN CCONJ DET,NOUN ADP NOUN,1
249,ADP NOUN _,ADP NOUN _,1
884,NOUN CCONJ NOUN,DET NOUN NOUN,1
248,ADP NOUN X,NOUN X PUNCT,1
886,NOUN CCONJ NOUN,NOUN NOUN CCONJ,1
887,NOUN CCONJ NOUN,PUNCT NOUN CCONJ,1
888,NOUN CCONJ PART,NOUN CCONJ PART,1
247,ADP NOUN VERB,VERB ADP NOUN,1
246,ADP NOUN VERB,PUNCT DET NOUN,1
892,NOUN CCONJ PRON,PROPN CCONJ PRON,1
893,NOUN CCONJ PROPN,PROPN CCONJ PROPN,1
894,NOUN CCONJ PUNCT,DET NOUN CCONJ,1
244,ADP NOUN VERB,NOUN VERB VERB,1
896,NOUN CCONJ VERB,CCONJ VERB PRON,1
243,ADP NOUN VERB,NOUN VERB ADP,1
242,ADP NOUN VERB,DET VERB ADP,1
899,NOUN CCONJ VERB,NOUN NOUN CCONJ,1
900,NOUN CCONJ VERB,PROPN PROPN CCONJ,1
283,ADP PRON DET,DET NOUN ADP,1
808,NOUN ADP PRON,CCONJ ADP PRON,1
688,DET VERB ADJ,NOUN VERB ADJ,1
733,NOUN ADJ CCONJ,ADP PROPN PROPN,1
719,DET VERB PUNCT,ADV VERB PUNCT,1
315,ADP PRON VERB,ADV ADV ADV,1
721,DET VERB VERB,ADV VERB VERB,1
723,DET VERB VERB,NOUN VERB VERB,1
311,ADP PRON VERB,ADP PART VERB,1
310,ADP PRON VERB,ADP NOUN CCONJ,1
727,DET _ _,DET _ _,1
728,DET _ _,PRON ADV _,1
729,NOUN ADJ ADJ,NOUN ADJ ADJ,1
730,NOUN ADJ ADP,ADV ADJ ADP,1
731,NOUN ADJ ADP,NOUN ADJ ADP,1
732,NOUN ADJ ADP,VERB ADJ ADP,1
734,NOUN ADJ CCONJ,NOUN ADJ CCONJ,1
748,NOUN ADP ADP,ADJ ADP ADP,1
735,NOUN ADJ NOUN,ADP ADJ NOUN,1
736,NOUN ADJ NOUN,DET ADJ NOUN,1
737,NOUN ADJ NOUN,NOUN ADJ NOUN,1
738,NOUN ADJ NOUN,NOUN PART ADJ,1
308,ADP PRON VERB,ADP ADP PRON,1
740,NOUN ADJ PART,ADJ NOUN PART,1
741,NOUN ADJ PUNCT,ADP ADJ PUNCT,1
307,ADP PRON VERB,ADP ADP DET,1
306,ADP PRON VERB,ADJ ADP PRON,1
744,NOUN ADP ADJ,ADJ NOUN ADP,1
745,NOUN ADP ADJ,DET NOUN ADP,1
305,ADP PRON PUNCT,VERB PUNCT CCONJ,1
718,DET VERB PUNCT,ADP VERB PUNCT,1
717,DET VERB PROPN,ADJ PROPN ADP,1
716,DET VERB PART,PRON VERB PART,1
715,DET VERB NUM,PUNCT DET VERB,1
689,DET VERB ADJ,PRON VERB ADJ,1
335,ADP PROPN ADP,PROPN ADP PRON,1
334,ADP PROPN ADP,DET NOUN ADP,1
692,DET VERB ADP,NOUN VERB ADP,1
333,ADP PROPN ADP,ADP PROPN CCONJ,1
331,ADP PRON VERB,PUNCT _ _,1
695,DET VERB ADP,VERB ADP NUM,1
696,DET VERB ADV,DET ADV PUNCT,1
330,ADP PRON VERB,PUNCT ADV PRON,1
327,ADP PRON VERB,PRON VERB PART,1
699,DET VERB ADV,PRON NOUN ADV,1
325,ADP PRON VERB,PRON VERB ADV,1
323,ADP PRON VERB,PRON PRON VERB,1
702,DET VERB CCONJ,VERB CCONJ VERB,1
703,DET VERB DET,ADV VERB DET,1
321,ADP PRON VERB,PART VERB ADP,1
319,ADP PRON VERB,DET ADP PRON,1
707,DET VERB NOUN,ADP DET VERB,1
708,DET VERB NOUN,ADP VERB NOUN,1
709,DET VERB NOUN,DET ADJ NOUN,1
710,DET VERB NOUN,NOUN VERB NOUN,1
711,DET VERB NOUN,PART DET VERB,1
712,DET VERB NOUN,PRON VERB DET,1
317,ADP PRON VERB,CCONJ ADP PRON,1
714,DET VERB NOUN,PUNCT DET VERB,1
304,ADP PRON PUNCT,PUNCT _ _,1
303,ADP PRON PUNCT,PUNCT PRON VERB,1
807,NOUN ADP PRON,ADV ADP PRON,1
286,ADP PRON DET,PRON DET NOUN,1
781,NOUN ADP NOUN,ADV VERB NOUN,1
290,ADP PRON NOUN,NOUN VERB PRON,1
289,ADP PRON NOUN,DET NOUN PUNCT,1
784,NOUN ADP NOUN,NOUN ADP VERB,1
785,NOUN ADP NOUN,NOUN CCONJ DET,1
786,NOUN ADP NOUN,NOUN DET VERB,1
787,NOUN ADP NOUN,NOUN NOUN ADP,1
288,ADP PRON NOUN,ADP PRON NOUN,1
789,NOUN ADP NOUN,NOUN PART VERB,1
287,ADP PRON DET,VERB ADP PRON,1
791,NOUN ADP NOUN,NOUN PUNCT PRON,1
792,NOUN ADP NOUN,NOUN PUNCT _,1
794,NOUN ADP NOUN,PRON NOUN ADP,1
302,ADP PRON PUNCT,PUNCT ADP PRON,1
795,NOUN ADP NOUN,PROPN ADP NOUN,1
796,NOUN ADP NOUN,PUNCT NOUN ADP,1
797,NOUN ADP NOUN,VERB ADP NOUN,1
798,NOUN ADP NOUN,VERB NOUN ADP,1
799,NOUN ADP NUM,ADJ ADP NUM,1
285,ADP PRON DET,DET NOUN PUNCT,1
801,NOUN ADP NUM,PROPN ADP NUM,1
802,NOUN ADP PART,NOUN ADP PART,1
284,ADP PRON DET,DET NOUN NOUN,1
804,NOUN ADP PRON,ADJ NOUN ADP,1
805,NOUN ADP PRON,ADP NOUN ADP,1
806,NOUN ADP PRON,ADP PRON VERB,1
291,ADP PRON NOUN,PRON NOUN PUNCT,1
779,NOUN ADP NOUN,ADP NOUN ADP,1
778,NOUN ADP NOUN,ADJ PUNCT NOUN,1
776,NOUN ADP DET,VERB VERB ADP,1
751,NOUN ADP ADP,VERB PUNCT NOUN,1
752,NOUN ADP ADV,ADJ ADP ADV,1
753,NOUN ADP ADV,DET NOUN ADP,1
754,NOUN ADP ADV,NOUN ADP ADV,1
755,NOUN ADP ADV,VERB ADP ADV,1
301,ADP PRON PUNCT,PRON PUNCT PUNCT,1
757,NOUN ADP DET,ADP ADP DET,1
300,ADP PRON PUNCT,PRON PUNCT DET,1
759,NOUN ADP DET,ADP DET PROPN,1
760,NOUN ADP DET,ADV ADP DET,1
761,NOUN ADP DET,CCONJ ADP DET,1
762,NOUN ADP DET,DET ADP DET,1
299,ADP PRON PUNCT,PRON PRON PUNCT,1
298,ADP PRON PUNCT,PRON ADP PRON,1
765,NOUN ADP DET,NOUN NOUN ADP,1
766,NOUN ADP DET,NOUN NOUN CCONJ,1
297,ADP PRON PUNCT,NOUN PUNCT CCONJ,1
768,NOUN ADP DET,NOUN NOUN VERB,1
296,ADP PRON PUNCT,NOUN ADP PRON,1
770,NOUN ADP DET,PART VERB ADP,1
771,NOUN ADP DET,PRON NOUN ADP,1
772,NOUN ADP DET,PRON VERB ADP,1
294,ADP PRON PRON,PRON PRON VERB,1
774,NOUN ADP DET,PUNCT NOUN ADP,1
293,ADP PRON PRON,ADP PRON PRON,1
0,ADP ADJ ADJ,PUNCT ADP ADJ,1
