,incorrect_trigram_poss,correct_trigram_poss,count
724,DET ADP NOUN,PRON ADP NOUN,1
725,DET ADP PRON,DET ADP PRON,1
726,DET ADV ADJ,ADP DET ADV,1
727,DET ADV ADJ,ADV ADJ ADV,1
729,DET ADV ADJ,CCONJ ADV ADJ,1
691,DET ADJ NOUN,ADP ADJ NOUN,1
686,DET ADJ NOUN,ADJ NOUN ADV,1
684,DET ADJ CCONJ,DET NOUN ADP,1
683,DET ADJ CCONJ,ADJ CCONJ ADV,1
650,CCONJ PRON ADP,PUNCT CCONJ PRON,1
651,CCONJ PRON ADV,PUNCT CCONJ PRON,1
652,CCONJ PRON AUX,CCONJ PRON AUX,1
653,CCONJ PRON NOUN,ADP CCONJ PRON,1
654,CCONJ PRON VERB,ADP DET NOUN,1
655,CCONJ PRON VERB,ADP PRON CCONJ,1
657,CCONJ PRON VERB,ADV CCONJ PRON,1
659,CCONJ PRON VERB,DET CCONJ PRON,1
660,CCONJ PRON VERB,DET PRON VERB,1
661,CCONJ PRON VERB,PART CCONJ PRON,1
663,CCONJ PRON VERB,PRON VERB ADV,1
664,CCONJ PRON VERB,PRON VERB PROPN,1
667,CCONJ PROPN PROPN,VERB CCONJ PROPN,1
668,CCONJ PROPN PUNCT,CCONJ PROPN PUNCT,1
669,CCONJ PUNCT PRON,PUNCT CCONJ PUNCT,1
670,CCONJ VERB DET,NOUN CCONJ VERB,1
671,CCONJ VERB NOUN,ADP CCONJ VERB,1
672,CCONJ VERB PART,VERB VERB PART,1
673,CCONJ VERB PRON,ADP DET NOUN,1
674,CCONJ VERB PRON,ADV VERB PRON,1
675,CCONJ VERB PRON,PRON CCONJ VERB,1
676,CCONJ VERB VERB,ADV CCONJ VERB,1
678,DET ADJ ADJ,DET ADJ ADJ,1
679,DET ADJ ADP,ADJ ADP NOUN,1
680,DET ADJ ADP,ADJ ADP PRON,1
681,DET ADJ ADP,CCONJ ADJ ADP,1
682,DET ADJ ADP,PRON VERB ADJ,1
569,ADP PUNCT DET,ADP PUNCT DET,1
568,ADP PUNCT CCONJ,PUNCT CCONJ PRON,1
566,ADP PUNCT ADV,PUNCT ADV VERB,1
449,ADP NOUN VERB,DET NOUN VERB,1
429,ADP NOUN PRON,VERB PRON VERB,1
430,ADP NOUN PROPN,ADP DET NOUN,1
432,ADP NOUN PUNCT,ADP ADP NOUN,1
434,ADP NOUN PUNCT,ADV ADP NOUN,1
435,ADP NOUN PUNCT,ADV PUNCT PRON,1
436,ADP NOUN PUNCT,ADV VERB PUNCT,1
437,ADP NOUN PUNCT,DET ADJ NOUN,1
439,ADP NOUN PUNCT,NOUN PUNCT ADV,1
440,ADP NOUN PUNCT,NOUN PUNCT PRON,1
441,ADP NOUN PUNCT,NOUN PUNCT PUNCT,1
443,ADP NOUN PUNCT,PART ADP NOUN,1
445,ADP NOUN PUNCT,VERB ADJ NOUN,1
447,ADP NOUN PUNCT,VERB VERB PUNCT,1
450,ADP NOUN VERB,DET VERB ADP,1
565,ADP PUNCT ADV,ADV PUNCT ADV,1
451,ADP NOUN VERB,NOUN VERB ADP,1
452,ADP NOUN VERB,NOUN VERB VERB,1
454,ADP NOUN VERB,PUNCT DET NOUN,1
455,ADP NOUN VERB,VERB ADP NOUN,1
456,ADP NOUN X,NOUN X PUNCT,1
457,ADP NOUN _,ADP NOUN _,1
463,ADP NUM NOUN,NUM NOUN PART,1
464,ADP NUM NOUN,VERB NUM NOUN,1
465,ADP NUM PRON,ADP NUM PRON,1
466,ADP NUM PROPN,ADP NUM PROPN,1
467,ADP NUM PROPN,NUM PROPN PUNCT,1
468,ADP NUM PUNCT,ADP NUM PUNCT,1
469,ADP NUM PUNCT,ADP PRON VERB,1
428,ADP NOUN PRON,VERB NOUN PRON,1
426,ADP NOUN PRON,PRON VERB ADP,1
425,ADP NOUN PRON,NUM NOUN PRON,1
423,ADP NOUN PRON,ADP ADP NOUN,1
385,ADP NOUN ADP,ADP VERB NOUN,1
386,ADP NOUN ADP,ADV ADP NUM,1
387,ADP NOUN ADP,ADV ADP VERB,1
389,ADP NOUN ADP,NOUN ADP DET,1
391,ADP NOUN ADP,NUM NOUN ADP,1
392,ADP NOUN ADP,PART VERB ADP,1
393,ADP NOUN ADP,PART VERB DET,1
394,ADP NOUN ADP,PRON ADP NOUN,1
396,ADP NOUN ADP,VERB DET NOUN,1
398,ADP NOUN ADV,CCONJ NOUN ADV,1
400,ADP NOUN CCONJ,ADV NOUN CCONJ,1
401,ADP NOUN CCONJ,NOUN CCONJ DET,1
402,ADP NOUN CCONJ,NOUN CCONJ NOUN,1
403,ADP NOUN CCONJ,NOUN CCONJ VERB,1
404,ADP NOUN CCONJ,PART ADP NOUN,1
405,ADP NOUN CCONJ,PART VERB ADP,1
406,ADP NOUN CCONJ,PRON VERB ADP,1
408,ADP NOUN CCONJ,VERB CCONJ NOUN,1
409,ADP NOUN CCONJ,VERB CCONJ PRON,1
410,ADP NOUN DET,ADP NOUN DET,1
411,ADP NOUN DET,DET DET NOUN,1
412,ADP NOUN DET,NOUN DET NOUN,1
413,ADP NOUN DET,NOUN DET PRON,1
414,ADP NOUN DET,VERB ADP NOUN,1
419,ADP NOUN PART,ADP NOUN PART,1
420,ADP NOUN PART,NOUN PART VERB,1
421,ADP NOUN PART,PART VERB DET,1
470,ADP NUM PUNCT,NUM PUNCT ADV,1
473,ADP PART VERB,PART VERB ADV,1
474,ADP PART VERB,PART VERB CCONJ,1
514,ADP PRON VERB,ADJ ADP PRON,1
516,ADP PRON VERB,ADP ADP PRON,1
518,ADP PRON VERB,ADP NOUN CCONJ,1
519,ADP PRON VERB,ADP PART VERB,1
523,ADP PRON VERB,ADV ADV ADV,1
525,ADP PRON VERB,CCONJ ADP PRON,1
527,ADP PRON VERB,DET ADP PRON,1
529,ADP PRON VERB,PART VERB ADP,1
531,ADP PRON VERB,PRON PRON VERB,1
533,ADP PRON VERB,PRON VERB ADV,1
535,ADP PRON VERB,PRON VERB PART,1
538,ADP PRON VERB,PUNCT ADV PRON,1
539,ADP PRON VERB,PUNCT _ _,1
541,ADP PROPN ADP,ADP PROPN CCONJ,1
542,ADP PROPN ADP,DET NOUN ADP,1
543,ADP PROPN ADP,PROPN ADP PRON,1
545,ADP PROPN ADV,ADP PROPN ADV,1
546,ADP PROPN ADV,ADV ADV ADP,1
548,ADP PROPN CCONJ,ADV ADP PROPN,1
549,ADP PROPN CCONJ,PROPN CCONJ VERB,1
551,ADP PROPN NOUN,NOUN ADP PROPN,1
554,ADP PROPN PRON,PRON VERB DET,1
556,ADP PROPN PROPN,NOUN ADP PROPN,1
559,ADP PROPN PUNCT,PROPN PUNCT DET,1
561,ADP PROPN VERB,ADP PROPN VERB,1
562,ADP PUNCT ADP,PUNCT ADP DET,1
563,ADP PUNCT ADP,PUNCT ADP PUNCT,1
564,ADP PUNCT ADV,ADP PUNCT ADV,1
515,ADP PRON VERB,ADP ADP DET,1
513,ADP PRON PUNCT,VERB PUNCT CCONJ,1
476,ADP PART VERB,PART VERB NUM,1
512,ADP PRON PUNCT,PUNCT _ _,1
480,ADP PART VERB,PART VERB VERB,1
483,ADP PRON ADV,ADV ADJ ADP,1
484,ADP PRON ADV,ADV ADP PRON,1
485,ADP PRON ADV,ADV PRON ADV,1
486,ADP PRON ADV,PRON ADV CCONJ,1
488,ADP PRON CCONJ,PART ADP PRON,1
489,ADP PRON CCONJ,PRON CCONJ PRON,1
490,ADP PRON CCONJ,VERB PRON CCONJ,1
491,ADP PRON DET,DET NOUN ADP,1
492,ADP PRON DET,DET NOUN NOUN,1
493,ADP PRON DET,DET NOUN PUNCT,1
494,ADP PRON DET,PRON DET NOUN,1
495,ADP PRON DET,VERB ADP PRON,1
496,ADP PRON NOUN,ADP PRON NOUN,1
497,ADP PRON NOUN,DET NOUN PUNCT,1
498,ADP PRON NOUN,NOUN VERB PRON,1
499,ADP PRON NOUN,PRON NOUN PUNCT,1
501,ADP PRON PRON,ADP PRON PRON,1
502,ADP PRON PRON,PRON PRON VERB,1
504,ADP PRON PUNCT,NOUN ADP PRON,1
505,ADP PRON PUNCT,NOUN PUNCT CCONJ,1
506,ADP PRON PUNCT,PRON ADP PRON,1
507,ADP PRON PUNCT,PRON PRON PUNCT,1
508,ADP PRON PUNCT,PRON PUNCT DET,1
509,ADP PRON PUNCT,PRON PUNCT PUNCT,1
510,ADP PRON PUNCT,PUNCT ADP PRON,1
511,ADP PRON PUNCT,PUNCT PRON VERB,1
1235,_ _ _,_ _ _,1
